Date,HB,DailyPositive,CumulativePositive,CrudeRatePositive,CumulativePositivePercent,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,CumulativeNegative,CrudeRateNegative
20200527,S08000028,0,6,22.4550898203593,0.0147783251231527,0,0,0,400,1497.00598802395
20200527,S08000029,0,904,242.002409316022,0.0966844919786096,0,120,32.1242136260206,8446,2261.00923571142
20200527,S08000030,1,1736,415.838263827341,0.134604946886873,3,191,45.7517905478238,11161,2673.4855199176
20200527,S08000031,19,4684,395.90235986206,0.108712806944251,2,699,59.0810737710461,38402,3245.82459936439
20200527,S08000032,14,2563,387.218613083547,0.1235478428537,1,323,48.7989122223901,18182,2746.94062547213
20200528,S08000015,16,1212,328.135152696556,0.1090320259086,1,164,44.4011262724713,9904,2681.39484513753
20200528,S08000016,0,341,295.212535711194,0.10173031026253,0,36,31.1661328023548,3011,2606.70071855251
20200528,S08000017,0,283,190.111514174392,0.0634813817855541,0,40,26.8708853956738,4175,2804.64866317345
20200528,S08000019,1,1013,330.35481346204,0.108690987124464,1,127,41.4166449256457,8307,2709.03991651448
20200528,S08000020,2,1376,234.932559330715,0.0853068815871048,1,140,23.9030220249274,14754,2519.03704968414
20200528,S08000022,0,364,113.148896487411,0.0531309297912713,0,65,20.2051600870376,6487,2016.47497668635
20200528,S08000024,9,3017,332.422486172018,0.121325451401456,2,455,50.1333215804667,21850,2407.50126710593
20200528,S08000025,0,8,35.9227660529861,0.0220385674931129,0,1,4.49034575662326,355,1594.07274360126
20200528,S08000026,0,54,235.602094240838,0.0872374798061389,0,5,21.8150087260035,565,2465.09598603839
20200528,S08000028,0,6,22.4550898203593,0.0144230769230769,0,0,0,410,1534.43113772455
20200528,S08000029,2,906,242.537812876456,0.0954689146469968,2,122,32.6596171864543,8584,2297.95208138134
20200528,S08000030,2,1738,416.317340168156,0.133241337013186,2,193,46.2308668886387,11306,2708.21855462668
20200528,S08000031,13,4697,397.001149503009,0.106881172347881,5,704,59.5036851714112,39249,3317.41497058625
20200528,S08000032,10,2573,388.729415319535,0.121735427706283,2,325,49.1010726695876,18563,2804.50219066324
20200529,S08000015,1,1213,328.405891271388,0.107525928552433,0,164,44.4011262724713,10068,2725.79597141001
20200529,S08000016,0,341,295.212535711194,0.099824355971897,0,36,31.1661328023548,3075,2662.1071768678
20200529,S08000017,0,283,190.111514174392,0.0626383355467021,0,40,26.8708853956738,4235,2844.95499126696
20200529,S08000019,11,1024,333.942081920167,0.107450157397691,0,127,41.4166449256457,8506,2773.93686407514
20200529,S08000020,1,1377,235.103295202322,0.0836675173168064,1,141,24.0737578965341,15081,2574.8676796995
20200529,S08000022,0,364,113.148896487411,0.0522763176791613,0,65,20.2051600870376,6599,2051.2900217594
20200529,S08000024,8,3025,333.303951166839,0.119569943476027,3,458,50.4638709535248,22274,2454.21891183146
20200529,S08000025,0,8,35.9227660529861,0.0217983651226158,0,1,4.49034575662326,359,1612.03412662775
20200529,S08000026,0,54,235.602094240838,0.0855784469096672,0,5,21.8150087260035,577,2517.4520069808
20200529,S08000028,0,6,22.4550898203593,0.013953488372093,0,0,0,424,1586.82634730539
20200529,S08000029,0,906,242.537812876456,0.0944340212632895,0,122,32.6596171864543,8688,2325.79306652389
20200529,S08000030,1,1739,416.556878338563,0.131852301160058,2,195,46.7099432294536,11450,2742.71205116535
20200529,S08000031,5,4702,397.423760903374,0.105402376148846,3,707,59.7572520116303,39908,3373.11515315437
20200529,S08000032,2,2575,389.031575766732,0.119985089231629,2,327,49.403233116785,18886,2853.30110288563
20200530,S08000015,2,1215,328.947368421053,0.106048703849175,1,165,44.6718648473034,10242,2772.9044834308
20200530,S08000016,2,343,296.943987533547,0.0992476851851852,1,37,32.0318587135313,3113,2695.00476149251
20200530,S08000017,0,283,190.111514174392,0.062047796535847403,0,40,26.8708853956738,4278,2873.84119306731
20200530,S08000019,6,1030,335.898773806418,0.105306205909416,0,127,41.4166449256457,8751,2853.83511609705
20200530,S08000020,5,1382,235.956974560355,0.0827792752321054,0,141,24.0737578965341,15313,2614.47840191224
20200530,S08000022,1,365,113.459745104134,0.0517363571934798,0,65,20.2051600870376,6690,2079.57724588126
20200530,S08000024,9,3034,334.295599286013,0.118952403356073,2,460,50.6842372022301,22472,2476.03517045329
20200530,S08000025,1,9,40.4131118096093,0.0243243243243243,0,1,4.49034575662326,361,1621.014818141
20200530,S08000026,0,54,235.602094240838,0.0853080568720379,0,5,21.8150087260035,579,2526.1780104712
20200530,S08000028,0,6,22.4550898203593,0.0138248847926267,0,0,0,428,1601.79640718563
20200530,S08000029,2,908,243.073216436889,0.0937532266391327,0,122,32.6596171864543,8777,2349.61852496319
20200530,S08000030,0,1739,416.556878338563,0.130840418328192,0,195,46.7099432294536,11552,2767.14494454691
20200530,S08000031,4,4706,397.761850023666,0.104689446520733,0,707,59.7572520116303,40246,3401.68368381905
20200530,S08000032,9,2584,390.391297779121,0.119100294985251,2,329,49.7053935639825,19112,2887.44523341895
20200531,S08000015,3,1218,329.759584145549,0.105135951661631,0,165,44.6718648473034,10367,2806.74680528482
20200531,S08000016,0,343,296.943987533547,0.0971671388101983,0,37,32.0318587135313,3187,2759.06847891957
20200531,S08000017,0,283,190.111514174392,0.0613616652211622,0,40,26.8708853956738,4329,2908.1015719468
20200531,S08000019,0,1030,335.898773806418,0.102743142144638,0,127,41.4166449256457,8995,2933.40725280459
20200531,S08000020,2,1384,236.298446303568,0.0819565346124238,0,141,24.0737578965341,15503,2646.9182175175
20200531,S08000022,0,365,113.459745104134,0.0513000702740689,0,65,20.2051600870376,6750,2098.22816288467
20200531,S08000024,1,3035,334.405782410366,0.118093385214008,0,460,50.6842372022301,22665,2497.30051345336
20200531,S08000025,0,9,40.4131118096093,0.0243243243243243,0,1,4.49034575662326,361,1621.014818141
20200531,S08000026,0,54,235.602094240838,0.0849056603773585,0,5,21.8150087260035,582,2539.26701570681
20200531,S08000028,0,6,22.4550898203593,0.0136674259681093,0,0,0,433,1620.50898203593
20200531,S08000029,0,908,243.073216436889,0.0930327868852459,0,122,32.6596171864543,8852,2369.69615847945
20200531,S08000030,0,1739,416.556878338563,0.129370629370629,2,197,47.1890195702685,11703,2803.31520827844
20200531,S08000031,8,4714,398.43802826425,0.103770885156405,2,709,59.9262965717763,40713,3441.15558861316
20200531,S08000032,8,2592,391.599939567911,0.11796832332059,2,331,50.0075540111799,19380,2927.93473334341
20200601,S08000015,5,1223,331.11327701971,0.103978915150485,0,165,44.6718648473034,10539,2853.31384015595
20200601,S08000016,0,343,296.943987533547,0.0958100558659218,0,37,32.0318587135313,3237,2802.3547744784
20200601,S08000017,0,283,190.111514174392,0.0605606676653114,0,40,26.8708853956738,4390,2949.0796721752
20200601,S08000019,2,1032,336.551004435168,0.100732064421669,0,127,41.4166449256457,9213,3004.50039133838
20200601,S08000020,2,1386,236.639918046782,0.0809201307800093,0,141,24.0737578965341,15742,2687.72409083148
20200601,S08000022,1,366,113.770593720858,0.0502540162021145,0,65,20.2051600870376,6917,2150.13988187753
20200601,S08000024,6,3041,335.066881156482,0.116754971972664,1,461,50.7944203265828,23005,2534.76277573327
20200601,S08000025,0,9,40.4131118096093,0.0232558139534884,0,1,4.49034575662326,378,1697.35069600359
20200601,S08000026,0,54,235.602094240838,0.0832049306625578,0,5,21.8150087260035,595,2595.98603839442
20200601,S08000028,0,6,22.4550898203593,0.0133333333333333,0,0,0,444,1661.67664670659
20200601,S08000029,5,913,244.411725337974,0.0912726182145356,1,123,32.9273189666711,9090,2433.40918217106
20200601,S08000030,1,1740,416.796416508971,0.127659574468085,0,197,47.1890195702685,11890,2848.10884614463
20200601,S08000031,9,4723,399.198728784908,0.102511232175027,1,710,60.0108188518494,41350,3494.99628101968
20200601,S08000032,7,2599,392.657501133102,0.11639571857226,0,331,50.0075540111799,19730,2980.81281160296
20200602,S08000015,3,1226,331.925492744206,0.102534080454964,2,167,45.2133419969677,10731,2905.29564652372
20200602,S08000016,0,343,296.943987533547,0.094542447629548,0,37,32.0318587135313,3285,2843.90961821487
20200602,S08000017,1,284,190.783286309284,0.0599029740561063,0,40,26.8708853956738,4457,2994.08840521295
20200602,S08000019,3,1035,337.529350378294,0.0984682713347921,0,127,41.4166449256457,9476,3090.26871901904
20200602,S08000020,7,1393,237.835069148028,0.0800252771873384,0,141,24.0737578965341,16014,2734.16424790849
20200602,S08000022,0,366,113.770593720858,0.0491209233659911,0,65,20.2051600870376,7085,2202.3624494871
20200602,S08000024,14,3055,336.60944489742,0.115269969437422,1,462,50.9046034509355,23448,2583.5738998215
20200602,S08000025,0,9,40.4131118096093,0.0230179028132992,0,1,4.49034575662326,382,1715.31207903009
20200602,S08000026,0,54,235.602094240838,0.0823170731707317,0,5,21.8150087260035,602,2626.52705061082
20200602,S08000028,1,7,26.1976047904192,0.0150862068965517,0,0,0,457,1710.32934131737
20200602,S08000029,1,914,244.67942711819,0.0896078431372549,0,123,32.9273189666711,9286,2485.87873109356
20200602,S08000030,3,1743,417.515031020193,0.126286045500652,1,198,47.428557740676,12059,2888.59079694349
20200602,S08000031,6,4729,399.705862465346,0.100893942949798,0,710,60.0108188518494,42142,3561.93792683751
20200602,S08000032,6,2605,393.563982474694,0.114530666080457,2,333,50.3097144583774,20140,3042.75570327844
20200603,S08000015,3,1229,332.737708468703,0.101177245410389,0,167,45.2133419969677,10918,2955.92376001733
20200603,S08000016,1,344,297.809713444723,0.0934782608695652,1,38,32.8975846247078,3336,2888.06163968488
20200603,S08000017,0,284,190.783286309284,0.0592160133444537,0,40,26.8708853956738,4512,3031.035872632
20200603,S08000019,1,1036,337.855465692669,0.0964887771258266,1,128,41.7427602400209,9701,3163.64466475346
20200603,S08000020,1,1394,238.005805019635,0.0788639963792713,1,142,24.2444937681407,16282,2779.92146149906
20200603,S08000022,0,366,113.770593720858,0.0483551327784384,0,65,20.2051600870376,7203,2239.04258626049
20200603,S08000024,8,3063,337.490909892241,0.113478067575578,1,463,51.0147865752881,23929,2636.57198263514
20200603,S08000025,0,9,40.4131118096093,0.0223880597014925,0,1,4.49034575662326,393,1764.70588235294
20200603,S08000026,0,54,235.602094240838,0.0809595202398801,0,5,21.8150087260035,613,2674.52006980803
20200603,S08000028,0,7,26.1976047904192,0.0147058823529412,0,0,0,469,1755.23952095808
20200603,S08000029,1,915,244.947128898407,0.0879807692307692,1,124,33.195020746888,9485,2539.15138535671
20200603,S08000030,0,1743,417.515031020193,0.124375624375624,0,198,47.428557740676,12271,2939.37288906987
20200603,S08000031,7,4736,400.297518425857,0.0989594216222993,2,712,60.1798634119954,43122,3644.76976130908
20200603,S08000032,13,2618,395.528025381478,0.113069016152717,1,334,50.4607946819761,20536,3102.58347182354
20200604,S08000015,4,1233,333.820662768031,0.100121802679659,0,167,45.2133419969677,11082,3000.3248862898
20200604,S08000016,0,344,297.809713444723,0.0917333333333333,0,38,32.8975846247078,3406,2948.66245346723
20200604,S08000017,1,285,191.455058444176,0.05870236869207,0,40,26.8708853956738,4570,3069.99865645573
20200604,S08000019,2,1038,338.507696321419,0.0942009256738361,0,128,41.7427602400209,9981,3254.9569527785
20200604,S08000020,0,1394,238.005805019635,0.0776601671309192,0,142,24.2444937681407,16556,2826.70309031928
20200604,S08000022,0,366,113.770593720858,0.0476500455669835,0,65,20.2051600870376,7315,2273.85763133354
20200604,S08000024,7,3070,338.26219176271,0.111681036050784,0,463,51.0147865752881,24419,2690.56171356795
20200604,S08000025,0,9,40.4131118096093,0.0218978102189781,0,1,4.49034575662326,402,1805.11899416255
20200604,S08000026,0,54,235.602094240838,0.08,0,5,21.8150087260035,621,2709.42408376963
20200604,S08000028,0,7,26.1976047904192,0.0144628099173554,0,0,0,477,1785.17964071856
20200604,S08000029,0,915,244.947128898407,0.0861176470588235,0,124,33.195020746888,9710,2599.3842859055
20200604,S08000030,4,1747,418.473183701823,0.122622306450481,0,198,47.428557740676,12500,2994.22713009318
20200604,S08000031,15,4751,401.565352626952,0.0977290492450734,2,714,60.3489079721415,43863,3707.40077084319
20200604,S08000032,2,2620,395.830185828675,0.1114561619943,0,334,50.4607946819761,20887,3155.61263030669
20200605,S08000015,2,1235,334.362139917695,0.0985084150913297,0,167,45.2133419969677,11302,3059.88737275287
20200605,S08000016,0,344,297.809713444723,0.0904311251314406,0,38,32.8975846247078,3460,2995.41165267076
20200605,S08000017,0,285,191.455058444176,0.058115823817292,0,40,26.8708853956738,4619,3102.91549106543
20200605,S08000019,0,1038,338.507696321419,0.0913893291072372,2,130,42.3949908687712,10320,3365.51004435168
20200605,S08000020,1,1395,238.176540891241,0.0764509234394695,1,143,24.4152296397473,16852,2877.24090831484
20200605,S08000022,2,368,114.392290954305,0.0471070148489503,0,65,20.2051600870376,7444,2313.95710289089
20200605,S08000024,4,3074,338.70292426012,0.109625191683606,0,463,51.0147865752881,24967,2750.94206571322
20200605,S08000025,0,9,40.4131118096093,0.0214797136038186,0,1,4.49034575662326,410,1841.04176021554
20200605,S08000026,0,54,235.602094240838,0.0774748923959828,0,5,21.8150087260035,643,2805.41012216405
20200605,S08000028,0,7,26.1976047904192,0.0133843212237094,0,0,0,516,1931.1377245509
20200605,S08000029,2,917,245.482532458841,0.0848524104746923,1,125,33.4627225271048,9890,2647.57060634453
20200605,S08000030,1,1748,418.71272187223,0.12119531304167,3,201,48.1471722518983,12675,3036.14630991448
20200605,S08000031,5,4756,401.987964027318,0.0965097402597403,1,715,60.4334302522145,44524,3763.26999797147
20200605,S08000032,7,2627,396.887747393866,0.109490267994832,1,335,50.6118749055749,21366,3227.98005741049
20200606,S08000015,2,1237,334.90361706736,0.0973709068010076,0,167,45.2133419969677,11467,3104.55923760017
20200606,S08000016,0,344,297.809713444723,0.0897235263432447,0,38,32.8975846247078,3490,3021.38343000606
20200606,S08000017,0,285,191.455058444176,0.0573786994161466,0,40,26.8708853956738,4682,3145.23713556362
20200606,S08000019,0,1038,338.507696321419,0.0890146642655004,0,130,42.3949908687712,10623,3464.32298460736
20200606,S08000020,0,1395,238.176540891241,0.0755360623781676,1,144,24.5859655113539,17073,2914.9735359399
20200606,S08000022,0,368,114.392290954305,0.0465587044534413,0,65,20.2051600870376,7536,2342.55517562947
20200606,S08000024,3,3077,339.033473633178,0.108310746594389,0,463,51.0147865752881,25332,2791.15890610194
20200606,S08000025,0,9,40.4131118096093,0.0210280373831776,0,1,4.49034575662326,419,1881.45487202515
20200606,S08000026,0,54,235.602094240838,0.0771428571428571,0,5,21.8150087260035,646,2818.49912739965
20200606,S08000028,0,7,26.1976047904192,0.0133079847908745,0,0,0,519,1942.36526946108
20200606,S08000029,0,917,245.482532458841,0.0838361674894862,0,125,33.4627225271048,10021,2682.63953955294
20200606,S08000030,4,1752,419.67087455386,0.119868637110016,0,201,48.1471722518983,12864,3081.41902412149
20200606,S08000031,8,4764,402.664142267902,0.0957799714509741,2,717,60.6024748123605,44975,3801.3895462844
20200606,S08000032,5,2632,397.64314851186,0.108343967398016,0,335,50.6118749055749,21661,3272.54872337211
20200607,S08000015,1,1238,335.174355642192,0.0965226882894121,0,167,45.2133419969677,11588,3137.31860515486
20200607,S08000016,0,344,297.809713444723,0.0890499611700751,0,38,32.8975846247078,3519,3046.48948143018
20200607,S08000017,0,285,191.455058444176,0.0568408456322298,0,40,26.8708853956738,4729,3176.81042590353
20200607,S08000019,1,1039,338.833811635794,0.0882977819325232,0,130,42.3949908687712,10728,3498.56509261675
20200607,S08000020,1,1396,238.347276762848,0.0748244626681674,0,144,24.5859655113539,17261,2947.07187980195
20200607,S08000022,0,368,114.392290954305,0.0457597612534195,0,65,20.2051600870376,7674,2385.45228473733
20200607,S08000024,3,3080,339.364023006236,0.10733951348714,3,466,51.3453359483462,25614,2822.2305471694
20200607,S08000025,0,9,40.4131118096093,0.0208333333333333,0,1,4.49034575662326,423,1899.41625505164
20200607,S08000026,0,54,235.602094240838,0.076271186440678,0,5,21.8150087260035,654,2853.40314136126
20200607,S08000028,0,7,26.1976047904192,0.0131578947368421,0,0,0,525,1964.82035928144
20200607,S08000029,0,917,245.482532458841,0.0829789159352095,0,125,33.4627225271048,10134,2712.88984071744
20200607,S08000030,2,1754,420.149950894675,0.119060548465925,0,201,48.1471722518983,12978,3108.72637554794
20200607,S08000031,2,4766,402.833186828048,0.094904319082419,3,720,60.8560416525796,45453,3841.79119615931
20200607,S08000032,7,2639,398.700710077051,0.107446765196857,1,336,50.7629551291736,21922,3311.98066173138
20200608,S08000015,0,1238,335.174355642192,0.0946483180428135,1,168,45.4840805717999,11842,3206.08620316223
20200608,S08000016,0,344,297.809713444723,0.087687993882233,0,38,32.8975846247078,3579,3098.43303610077
20200608,S08000017,0,285,191.455058444176,0.055992141453831,0,40,26.8708853956738,4805,3227.86510815531
20200608,S08000019,0,1039,338.833811635794,0.0867568470273881,0,130,42.3949908687712,10937,3566.72319332116
20200608,S08000020,2,1398,238.688748506061,0.0738588334742181,1,145,24.7567013829606,17530,2992.99982926413
20200608,S08000022,0,368,114.392290954305,0.0448070132716425,0,65,20.2051600870376,7845,2438.60739819708
20200608,S08000024,1,3081,339.474206130589,0.105662059741418,1,467,51.4555190726988,26078,2873.35551686904
20200608,S08000025,0,9,40.4131118096093,0.0195227765726681,0,1,4.49034575662326,452,2029.63628199371
20200608,S08000026,0,54,235.602094240838,0.0752089136490251,0,5,21.8150087260035,664,2897.03315881326
20200608,S08000028,0,7,26.1976047904192,0.0125448028673835,0,0,0,551,2062.12574850299
20200608,S08000029,1,918,245.750234239058,0.0816362827923522,0,125,33.4627225271048,10327,2764.55628429929
20200608,S08000030,3,1757,420.868565405897,0.117462227570531,1,202,48.386710422305804,13201,3162.14338754881
20200608,S08000031,6,4772,403.340320508486,0.093385518590998,1,721,60.9405639326526,46328,3915.74819122321
20200608,S08000032,5,2644,399.456111195045,0.10537223019289,0,336,50.7629551291736,22448,3391.44885934431
20200609,S08000015,1,1239,335.445094217024,0.0931368864165978,0,168,45.4840805717999,12064,3266.19016677496
20200609,S08000016,1,345,298.6754393559,0.086314736052039,0,38,32.8975846247078,3652,3161.63102761666
20200609,S08000017,0,285,191.455058444176,0.0552218562294129,0,40,26.8708853956738,4876,3275.56092973264
20200609,S08000019,3,1042,339.81215757892,0.0845847877262765,0,130,42.3949908687712,11277,3677.60240020871
20200609,S08000020,1,1399,238.859484377668,0.0727433444259567,0,145,24.7567013829606,17833,3044.73279836094
20200609,S08000022,2,370,115.013988187753,0.0440738534842168,0,65,20.2051600870376,8025,2494.56014920734
20200609,S08000024,3,3084,339.804755503647,0.104034543246525,0,467,51.4555190726988,26560,2926.46378280703
20200609,S08000025,0,9,40.4131118096093,0.0189075630252101,0,1,4.49034575662326,467,2096.99146834306
20200609,S08000026,0,54,235.602094240838,0.0740740740740741,0,5,21.8150087260035,675,2945.02617801047
20200609,S08000028,0,7,26.1976047904192,0.0107361963190184,0,0,0,645,2413.92215568862
20200609,S08000029,2,920,246.285637799491,0.0804055235098759,0,125,33.4627225271048,10522,2816.75813144157
20200609,S08000030,1,1758,421.108103576305,0.115673114883537,0,202,48.386710422305804,13440,3219.39301027619
20200609,S08000031,6,4778,403.847454188924,0.0919482718805327,0,721,60.9405639326526,47186,3988.26830752586
20200609,S08000032,7,2651,400.513672760236,0.103583010979565,1,337,50.9140353527723,22942,3466.08248980209
20200610,S08000015,3,1242,336.25730994152,0.0917214385939,1,169,45.754819146632,12299,3329.81373186052
20200610,S08000016,0,345,298.6754393559,0.0842902516491571,0,38,32.8975846247078,3748,3244.7407150896
20200610,S08000017,0,285,191.455058444176,0.0544724770642202,0,40,26.8708853956738,4947,3323.25675130996
20200610,S08000019,3,1045,340.790503522045,0.0831278339034285,0,130,42.3949908687712,11526,3758.80511348813
20200610,S08000020,0,1399,238.859484377668,0.0716994669946699,0,145,24.7567013829606,18113,3092.53884241079
20200610,S08000022,1,371,115.324836804476,0.042692750287687,0,65,20.2051600870376,8319,2585.94964252409
20200610,S08000024,5,3089,340.35567112541,0.102206928498164,2,469,51.6758853214042,27134,2989.70889618546
20200610,S08000025,0,9,40.4131118096093,0.0183673469387755,0,1,4.49034575662326,481,2159.85630893579
20200610,S08000026,0,54,235.602094240838,0.072678331090175,0,5,21.8150087260035,689,3006.10820244328
20200610,S08000028,0,7,26.1976047904192,0.0102639296187683,0,0,0,675,2526.19760479042
20200610,S08000029,2,922,246.821041359925,0.0782217697463307,0,125,33.4627225271048,10865,2908.57984205595
20200610,S08000030,1,1759,421.347641746712,0.113483870967742,2,204,48.8657867631207,13741,3291.49399956883
20200610,S08000031,6,4784,404.354587869362,0.0906335253107002,0,721,60.9405639326526,48000,4057.06944350531
20200610,S08000032,8,2659,401.722314549026,0.101799387442573,0,337,50.9140353527723,23461,3544.49312584983
20200611,S08000015,3,1245,337.069525666017,0.0902173913043478,0,169,45.754819146632,12555,3399.12280701754
20200611,S08000016,0,345,298.6754393559,0.0824569789674952,0,38,32.8975846247078,3839,3323.52177300667
20200611,S08000017,0,285,191.455058444176,0.0538447005478934,0,40,26.8708853956738,5008,3364.23485153836
20200611,S08000019,2,1047,341.442734150796,0.0819826168663378,0,130,42.3949908687712,11724,3823.37594573441
20200611,S08000020,0,1399,238.859484377668,0.0703828545555164,0,145,24.7567013829606,18478,3154.85743554721
20200611,S08000022,0,371,115.324836804476,0.0416292639138241,0,65,20.2051600870376,8541,2654.95803543674
20200611,S08000024,6,3095,341.016769871526,0.100575179540506,2,471,51.8962515701095,27678,3049.64851583331
20200611,S08000025,0,9,40.4131118096093,0.0180722891566265,0,1,4.49034575662326,489,2195.77907498877
20200611,S08000026,0,54,235.602094240838,0.071334214002642,0,5,21.8150087260035,703,3067.19022687609
20200611,S08000028,0,7,26.1976047904192,0.00916230366492147,0,0,0,757,2833.08383233533
20200611,S08000029,2,924,247.356444920359,0.0767314399601395,0,125,33.4627225271048,11118,2976.30839245081
20200611,S08000030,0,1759,421.347641746712,0.112073908888181,0,204,48.8657867631207,13936,3338.20394279828
20200611,S08000031,6,4790,404.861721549801,0.0895896457561815,0,721,60.9405639326526,48676,4114.20650483467
20200611,S08000032,2,2661,402.024474996223,0.100225988700565,0,337,50.9140353527723,23889,3609.15546155008
20200612,S08000015,1,1246,337.340264240849,0.0887274798832158,0,169,45.754819146632,12797,3464.64154212692
20200612,S08000016,0,345,298.6754393559,0.0807584269662921,0,38,32.8975846247078,3927,3399.7056531902
20200612,S08000017,0,285,191.455058444176,0.0529346210995542,0,40,26.8708853956738,5099,3425.36611581352
20200612,S08000019,2,1049,342.094964779546,0.0809226259353545,0,130,42.3949908687712,11914,3885.33785546569
20200612,S08000020,2,1401,239.200956120881,0.0694664815549385,0,145,24.7567013829606,18767,3204.20010244152
20200612,S08000022,1,372,115.6356854212,0.040518462041172,0,65,20.2051600870376,8809,2738.26546471868
20200612,S08000024,8,3103,341.898234866348,0.0989824236817761,1,472,52.0064346944622,28246,3112.23253046563
20200612,S08000025,0,9,40.4131118096093,0.0179640718562874,0,1,4.49034575662326,492,2209.25011225864
20200612,S08000026,0,54,235.602094240838,0.0673316708229426,0,5,21.8150087260035,748,3263.52530541012
20200612,S08000028,0,7,26.1976047904192,0.00856793145654835,0,0,0,810,3031.4371257485
20200612,S08000029,0,924,247.356444920359,0.0751036332601804,0,125,33.4627225271048,11379,3046.1785570874
20200612,S08000030,1,1760,421.58717991712,0.110887096774194,0,204,48.8657867631207,14112,3380.36266079
20200612,S08000031,7,4797,405.453377510312,0.0884011499336577,0,721,60.9405639326526,49467,4181.06362837244
20200612,S08000032,8,2669,403.233116785013,0.0986363132414354,1,338,51.065115576371,24390,3684.84665357305
20200613,S08000015,0,1246,337.340264240849,0.0876415558838011,0,169,45.754819146632,12971,3511.75005414772
20200613,S08000016,0,345,298.6754393559,0.0778956875141115,0,38,32.8975846247078,4084,3535.62462124491
20200613,S08000017,0,285,191.455058444176,0.0523608304243983,0,40,26.8708853956738,5158,3465.00067177214
20200613,S08000019,2,1051,342.747195408296,0.0804070078800398,0,130,42.3949908687712,12020,3919.90607878946
20200613,S08000020,4,1405,239.883899607308,0.0690112480966649,0,145,24.7567013829606,18954,3236.12771043196
20200613,S08000022,0,372,115.6356854212,0.0396588486140725,0,65,20.2051600870376,9008,2800.12433944669
20200613,S08000024,9,3112,342.889882985522,0.0981920297857571,0,472,52.0064346944622,28581,3149.14387712378
20200613,S08000025,0,9,40.4131118096093,0.0176817288801572,0,1,4.49034575662326,500,2245.17287831163
20200613,S08000026,0,54,235.602094240838,0.0666666666666667,0,5,21.8150087260035,756,3298.42931937173
20200613,S08000028,0,7,26.1976047904192,0.00850546780072904,0,0,0,816,3053.89221556886
20200613,S08000029,1,925,247.624146700576,0.0739763275751759,0,125,33.4627225271048,11579,3099.71891313077
20200613,S08000030,0,1760,421.58717991712,0.110013751718965,0,204,48.8657867631207,14238,3410.54447026134
20200613,S08000031,5,4802,405.875988910677,0.0878184378486129,1,722,61.0250862127257,49879,4215.88680776253
20200613,S08000032,2,2671,403.53527723221,0.0977886797979058,2,340,51.3672760235685,24643,3723.06995014353
20200614,S08000015,1,1247,337.611002815681,0.0866092512849007,0,169,45.754819146632,13151,3560.4829976175
20200614,S08000016,0,345,298.6754393559,0.0764797162491687,0,38,32.8975846247078,4166,3606.61414596139
20200614,S08000017,0,285,191.455058444176,0.0519031141868512,0,40,26.8708853956738,5206,3497.24573424694
20200614,S08000019,0,1051,342.747195408296,0.079735983612776,0,130,42.3949908687712,12130,3955.77876337073
20200614,S08000020,0,1405,239.883899607308,0.0683864687271842,0,145,24.7567013829606,19140,3267.88458255079
20200614,S08000022,0,372,115.6356854212,0.0393734123624047,0,65,20.2051600870376,9076,2821.2620453839
20200614,S08000024,4,3116,343.330615482933,0.097487720176454,1,473,52.1166178188149,28847,3178.45258820159
20200614,S08000025,0,9,40.4131118096093,0.0176125244618395,0,1,4.49034575662326,502,2254.15356982488
20200614,S08000026,0,54,235.602094240838,0.0662576687116564,0,5,21.8150087260035,761,3320.24432809773
20200614,S08000028,0,7,26.1976047904192,0.00844390832328106,0,0,0,822,3076.34730538922
20200614,S08000029,1,926,247.891848480792,0.0721296152048606,0,125,33.4627225271048,11912,3188.86360594298
20200614,S08000030,0,1760,421.58717991712,0.109086401388372,0,204,48.8657867631207,14374,3443.12166143675
20200614,S08000031,4,4806,406.214078030969,0.0873024523160763,1,723,61.1096084927987,50244,4246.73743998918
20200614,S08000032,3,2674,403.988517903006,0.0970563681899024,2,342,51.669436470766,24877,3758.42272246563
20200615,S08000015,1,1248,337.881741390513,0.085538039753255607,0,169,45.754819146632,13342,3612.19406541044
20200615,S08000016,0,345,298.6754393559,0.075261780104712,0,38,32.8975846247078,4239,3669.81213747727
20200615,S08000017,0,285,191.455058444176,0.0511394222142473,0,40,26.8708853956738,5288,3552.33104930807
20200615,S08000019,1,1052,343.073310722672,0.078978978978979,0,130,42.3949908687712,12268,4000.7826767545
20200615,S08000020,4,1409,240.566843093734,0.0672907015616792,1,146,24.9274372545672,19530,3334.47157247738
20200615,S08000022,0,372,115.6356854212,0.0384456386936751,0,65,20.2051600870376,9304,2892.13552999689
20200615,S08000024,8,3124,344.212080477754,0.095945945945946,1,474,52.2268009431675,29436,3243.35044844532
20200615,S08000025,0,9,40.4131118096093,0.017175572519084,0,1,4.49034575662326,515,2312.52806466098
20200615,S08000026,0,54,235.602094240838,0.0610859728506787,0,5,21.8150087260035,830,3621.29144851658
20200615,S08000028,0,7,26.1976047904192,0.00810185185185185,0,0,0,857,3207.33532934132
20200615,S08000029,1,927,248.159550261009,0.0706878145493366,0,125,33.4627225271048,12187,3262.48159550261
20200615,S08000030,0,1760,421.58717991712,0.107829922803578,0,204,48.8657867631207,14562,3488.15483747335
