Date,CA,CAName,DailyPositive,CumulativePositive,CrudeRatePositive,CumulativePositivePercent,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,CumulativeNegative,CrudeRateNegative
20200527,S12000017,Highland,0,205,86.9270237035152,0.0459641255605381,0,30,12.721027859051,4255,1804.2657846754
20200527,S12000018,Inverclyde,0,342,439.588688946015,0.0943188086045229,0,62,79.6915167095116,3284,4221.07969151671
20200527,S12000019,Midlothian,2,514,555.916071814839,0.160174509192895,1,83,89.7685485615401,2695,2914.77395630543
20200527,S12000020,Moray,0,85,88.7079941557086,0.0375275938189845,0,12,12.5234815278647,2180,2275.09914422876
20200527,S12000021,North Ayrshire,2,372,276.087279204394,0.102169733589673,1,59,43.7880362179011,3269,2426.15407451388
20200527,S12000023,Orkney Islands,1,8,35.9227660529861,0.0224089635854342,0,1,4.49034575662326,349,1567.13066906152
20200527,S12000026,Scottish Borders,4,341,295.212535711194,0.103458737864078,0,36,31.1661328023548,2955,2558.22006752662
20200527,S12000027,Shetland Islands,0,54,235.602094240838,0.0891089108910891,0,5,21.8150087260035,552,2408.37696335078
20200527,S12000028,South Ayrshire,2,389,345.44001420833,0.11424375917768,1,56,49.7291537163662,3016,2678.27013586715
20200527,S12000029,South Lanarkshire,3,1258,392.474963341965,0.130565646081993,0,164,51.1652575421957,8377,2613.48391726203
20200527,S12000030,Stirling,0,215,228.213565438913,0.0888429752066116,0,24,25.4750026536461,2205,2340.51586880374
20200527,S12000033,Aberdeen City,7,803,351.161061792102,0.114420062695925,2,72,31.4864214807364,6215,2717.89040976079
20200527,S12000034,Aberdeenshire,1,468,179.166188124498,0.0741444866920152,0,55,21.0558554419815,5844,2237.28034914437
20200527,S12000035,Argyll & Bute,1,158,183.999068359148,0.073900841908325507,1,35,40.7592872947479,1980,2305.81110981717
20200527,S12000036,City of Edinburgh,0,1699,323.662202579392,0.133067042606516,2,250,47.6253976720706,11069,2108.6621073286
20200527,S12000038,Renfrewshire,5,669,373.534338358459,0.0894026459975946,1,89,49.6929089893914,6814,3804.57844779453
20200527,S12000039,West Dunbartonshire,2,411,462.16125042168,0.110871324521176,0,68,76.4646351062633,3296,3706.28584279771
20200527,S12000040,West Lothian,3,466,254.505734571273,0.0910334049619066,2,61,33.3151283451666,4653,2541.23429819771
20200527,S12000041,Angus,0,448,385.542168674699,0.139216904909882,2,41,35.2839931153184,2770,2383.82099827883
20200527,S12000042,Dundee City,1,946,633.538708813287,0.170174491815075,1,105,70.3187784623627,4613,3089.3383337798
20200527,S12000045,East Dunbartonshire,4,499,459.315169366716,0.128343621399177,0,60,55.2282768777614,3389,3119.47717231222
20200527,S12000047,Fife,0,904,242.002409316022,0.0966948336720505,0,120,32.1242136260206,8445,2260.7415339312
20200527,S12000048,Perth & Kinross,0,335,220.467258966765,0.0824108241082411,0,45,29.6150049358342,3730,2454.75485357025
20200527,S12000049,Glasgow City,6,2397,378.601213040182,0.114634146341463,1,366,57.8089461713419,18513,2924.09021986353
20200527,S12000050,North Lanarkshire,11,1283,375.838532970091,0.117126163958371,1,159,46.5770278583355,9671,2832.99645545889
20200528,S12000005,Clackmannanshire,0,189,366.705471478463,0.116022099447514,0,29,56.266977105161,1440,2793.94644935972
20200528,S12000006,Dumfries & Galloway,0,283,190.111514174392,0.0634671450997982,0,40,26.8708853956738,4176,2805.32043530834
20200528,S12000008,East Ayrshire,8,421,345.053684124252,0.113232920925229,1,48,39.3410376198672,3297,2702.23752151463
20200528,S12000010,East Lothian,0,269,251.190587356429,0.0961057520543051,0,59,55.0938462975068,2530,2362.49883275749
20200528,S12000011,East Renfrewshire,1,341,356.955930074322,0.109681569636539,0,51,53.386370773579,2768,2897.5191039464
20200528,S12000013,Na h-Eileanan Siar,0,6,22.4550898203593,0.0144230769230769,0,0,0,410,1534.43113772455
20200528,S12000014,Falkirk,0,608,377.897942693766,0.11875,1,74,45.9941574989123,4512,2804.40052209584
20200528,S12000017,Highland,0,205,86.9270237035152,0.0449956101843723,0,30,12.721027859051,4351,1844.97307382437
20200528,S12000018,Inverclyde,1,343,440.874035989717,0.0935624659028914,0,62,79.6915167095116,3323,4271.20822622108
20200528,S12000019,Midlothian,4,518,560.242266926238,0.158409785932722,1,84,90.85009733939,2752,2976.42223664287
20200528,S12000020,Moray,0,85,88.7079941557086,0.0368603642671292,0,12,12.5234815278647,2221,2317.88770611563
20200528,S12000021,North Ayrshire,8,380,282.024640047499,0.101658640984484,0,59,43.7880362179011,3358,2492.20721389342
20200528,S12000023,Orkney Islands,0,8,35.9227660529861,0.0220385674931129,0,1,4.49034575662326,355,1594.07274360126
20200528,S12000026,Scottish Borders,0,341,295.212535711194,0.101760668457177,0,36,31.1661328023548,3010,2605.83499264133
20200528,S12000027,Shetland Islands,0,54,235.602094240838,0.0872374798061389,0,5,21.8150087260035,565,2465.09598603839
20200528,S12000028,South Ayrshire,0,389,345.44001420833,0.111813739580339,0,56,49.7291537163662,3090,2743.98366042092
20200528,S12000029,South Lanarkshire,4,1262,393.72289645275,0.128369443596786,1,165,51.4772408198921,8569,2673.38470657973
20200528,S12000030,Stirling,1,216,229.275023882815,0.0859530441703144,0,24,25.4750026536461,2297,2438.17004564271
20200528,S12000033,Aberdeen City,0,803,351.161061792102,0.112591138530566,1,73,31.9237328901911,6329,2767.74391043862
20200528,S12000034,Aberdeenshire,2,470,179.931855595115,0.0729360645561763,0,55,21.0558554419815,5974,2287.0487347345
20200528,S12000035,Argyll & Bute,0,158,183.999068359148,0.0720145852324521,0,35,40.7592872947479,2036,2371.02596948876
20200528,S12000036,City of Edinburgh,5,1704,324.614710532833,0.13093591516828,0,250,47.6253976720706,11310,2154.57299068447
20200528,S12000038,Renfrewshire,1,670,374.092685650475,0.0881347013943699,1,90,50.251256281407,6932,3870.46342825237
20200528,S12000039,West Dunbartonshire,0,411,462.16125042168,0.109454061251664,1,69,77.5891150342966,3344,3760.2608793433
20200528,S12000040,West Lothian,0,466,254.505734571273,0.0896326216580112,1,62,33.8612779901693,4733,2584.92626979792
20200528,S12000041,Angus,0,448,385.542168674699,0.137634408602151,0,41,35.2839931153184,2807,2415.66265060241
20200528,S12000042,Dundee City,2,948,634.878114117332,0.168323863636364,2,107,71.6581837664077,4684,3136.8872220734
20200528,S12000045,East Dunbartonshire,4,503,462.9970544919,0.127148634984833,2,62,57.0692194403535,3453,3178.38733431517
20200528,S12000047,Fife,2,906,242.537812876456,0.0954890387858347,2,122,32.6596171864543,8582,2297.41667782091
20200528,S12000048,Perth & Kinross,0,335,220.467258966765,0.0816873933187028,0,45,29.6150049358342,3766,2478.44685751892
20200528,S12000049,Glasgow City,6,2403,379.548900682335,0.112221547657965,1,367,57.9668941117008,19010,3002.59034622189
20200528,S12000050,North Lanarkshire,6,1289,377.596156662858,0.115584648493544,1,160,46.8699651404634,9863,2889.24041362744
20200529,S12000005,Clackmannanshire,1,190,368.645712068296,0.115151515151515,0,29,56.266977105161,1460,2832.75126115638
20200529,S12000006,Dumfries & Galloway,0,283,190.111514174392,0.062624474441248107,0,40,26.8708853956738,4236,2845.62676340185
20200529,S12000008,East Ayrshire,1,422,345.873289074666,0.111876988335101,0,48,39.3410376198672,3350,2745.67658388657
20200529,S12000010,East Lothian,0,269,251.190587356429,0.0944854232525465,0,59,55.0938462975068,2578,2407.32094499953
20200529,S12000011,East Renfrewshire,0,341,356.955930074322,0.108253968253968,0,51,53.386370773579,2809,2940.43755888203
20200529,S12000013,Na h-Eileanan Siar,0,6,22.4550898203593,0.013953488372093,0,0,0,424,1586.82634730539
20200529,S12000014,Falkirk,7,615,382.248741376095,0.117142857142857,0,74,45.9941574989123,4635,2880.85027037106
20200529,S12000017,Highland,0,205,86.9270237035152,0.044209618287686,0,30,12.721027859051,4432,1879.3198490438
20200529,S12000018,Inverclyde,0,343,440.874035989717,0.092727764260611,1,63,80.9768637532134,3356,4313.62467866324
20200529,S12000019,Midlothian,0,518,560.242266926238,0.156353757923332,1,85,91.9316461172399,2795,3022.92883409042
20200529,S12000020,Moray,0,85,88.7079941557086,0.0359864521591871,0,12,12.5234815278647,2277,2376.33061991234
20200529,S12000021,North Ayrshire,1,381,282.766810152887,0.100184065211675,0,59,43.7880362179011,3422,2539.70610063827
20200529,S12000023,Orkney Islands,0,8,35.9227660529861,0.0217983651226158,0,1,4.49034575662326,359,1612.03412662775
20200529,S12000026,Scottish Borders,0,341,295.212535711194,0.0998535871156662,0,36,31.1661328023548,3074,2661.24145095663
20200529,S12000027,Shetland Islands,0,54,235.602094240838,0.0855784469096672,0,5,21.8150087260035,577,2517.4520069808
20200529,S12000028,South Ayrshire,0,389,345.44001420833,0.110323312535451,0,56,49.7291537163662,3137,2785.72062871859
20200529,S12000029,South Lanarkshire,1,1263,394.034879730446,0.12652774994991,1,166,51.7892240975884,8719,2720.18219823417
20200529,S12000030,Stirling,3,219,232.459399214521,0.0852471778902297,0,24,25.4750026536461,2350,2494.42734316951
20200529,S12000033,Aberdeen City,1,804,351.598373201557,0.110515463917526,1,74,32.3610442996458,6471,2829.84213058119
20200529,S12000034,Aberdeenshire,0,470,179.931855595115,0.0715481808494444,0,55,21.0558554419815,6099,2334.9029516481
20200529,S12000035,Argyll & Bute,0,158,183.999068359148,0.0710431654676259,0,35,40.7592872947479,2066,2405.96250145569
20200529,S12000036,City of Edinburgh,6,1710,325.757720076963,0.128988458927359,1,251,47.8158992627588,11547,2199.7218676776
20200529,S12000038,Renfrewshire,0,670,374.092685650475,0.0872623078926804,1,91,50.8096035734227,7008,3912.89782244556
20200529,S12000039,West Dunbartonshire,1,412,463.285730349713,0.108449591997894,0,69,77.5891150342966,3387,3808.61351624873
20200529,S12000040,West Lothian,2,468,255.598033861278,0.088385269121813,1,63,34.407427635172,4827,2636.26433642818
20200529,S12000041,Angus,0,448,385.542168674699,0.136211614472484,1,42,36.144578313253,2841,2444.92254733219
20200529,S12000042,Dundee City,1,949,635.547816769354,0.166842475386779,1,108,72.3278864184302,4739,3173.72086793464
20200529,S12000045,East Dunbartonshire,1,504,463.917525773196,0.12419911286348,1,63,57.9896907216495,3554,3271.35493372607
20200529,S12000047,Fife,0,906,242.537812876456,0.0944537114261885,0,122,32.6596171864543,8686,2325.25766296346
20200529,S12000048,Perth & Kinross,0,335,220.467258966765,0.0805869617512629,0,45,29.6150049358342,3822,2515.30108588351
20200529,S12000049,Glasgow City,2,2405,379.864796563053,0.110468053833081,0,367,57.9668941117008,19366,3058.81981298964
20200529,S12000050,North Lanarkshire,1,1290,377.889093944986,0.113887172243312,1,161,47.1629024225913,10037,2940.2115007177
20200530,S12000005,Clackmannanshire,1,191,370.58595265813,0.110788863109049,0,29,56.266977105161,1533,2974.3888242142
20200530,S12000006,Dumfries & Galloway,0,283,190.111514174392,0.0620341955282771,0,40,26.8708853956738,4279,2874.5129652022
20200530,S12000008,East Ayrshire,0,422,345.873289074666,0.110761154855643,1,49,40.1606425702811,3388,2776.82157200229
20200530,S12000010,East Lothian,0,269,251.190587356429,0.0933703575147518,0,59,55.0938462975068,2612,2439.06994117098
20200530,S12000011,East Renfrewshire,0,341,356.955930074322,0.107300188797986,0,51,53.386370773579,2837,2969.74772322831
20200530,S12000013,Na h-Eileanan Siar,0,6,22.4550898203593,0.0138248847926267,0,0,0,428,1601.79640718563
20200530,S12000014,Falkirk,5,620,385.356454720617,0.115091887878225,0,74,45.9941574989123,4767,2962.89390266642
20200530,S12000017,Highland,1,206,87.3510579654836,0.0438671209540034,0,30,12.721027859051,4490,1903.91383623797
20200530,S12000018,Inverclyde,0,343,440.874035989717,0.0923035522066738,0,63,80.9768637532134,3373,4335.47557840617
20200530,S12000019,Midlothian,0,518,560.242266926238,0.15550885619934,0,85,91.9316461172399,2813,3042.39671209172
20200530,S12000020,Moray,0,85,88.7079941557086,0.0353136684669713,0,12,12.5234815278647,2322,2423.29367564183
20200530,S12000021,North Ayrshire,1,382,283.508980258275,0.0980996404725218,0,59,43.7880362179011,3512,2606.5014101232
20200530,S12000023,Orkney Islands,1,9,40.4131118096093,0.0243243243243243,0,1,4.49034575662326,361,1621.014818141
20200530,S12000026,Scottish Borders,2,343,296.943987533547,0.0992764109985528,1,37,32.0318587135313,3112,2694.13903558134
20200530,S12000027,Shetland Islands,0,54,235.602094240838,0.0853080568720379,0,5,21.8150087260035,579,2526.1780104712
20200530,S12000028,South Ayrshire,1,390,346.328034810408,0.109151973131822,0,56,49.7291537163662,3183,2826.56957641417
20200530,S12000029,South Lanarkshire,5,1268,395.594796118928,0.125718818163791,2,168,52.413190652981,8818,2751.06854272611
20200530,S12000030,Stirling,0,219,232.459399214521,0.0841336918939685,0,24,25.4750026536461,2384,2530.51693026218
20200530,S12000033,Aberdeen City,5,809,353.78493024883,0.109620596205962,0,74,32.3610442996458,6571,2873.57327152665
20200530,S12000034,Aberdeenshire,0,470,179.931855595115,0.0706129807692308,0,55,21.0558554419815,6186,2368.20948661996
20200530,S12000035,Argyll & Bute,0,158,183.999068359148,0.0700976042590949,0,35,40.7592872947479,2096,2440.89903342262
20200530,S12000036,City of Edinburgh,5,1715,326.710228030404,0.128166803676855,1,252,48.0064008534471,11666,2222.3915569695
20200530,S12000038,Renfrewshire,1,671,374.65103294249,0.0868158882132229,0,91,50.8096035734227,7058,3940.81518704634
20200530,S12000039,West Dunbartonshire,0,412,463.285730349713,0.107347576862949,0,69,77.5891150342966,3426,3852.46823344203
20200530,S12000040,West Lothian,4,472,257.782632441289,0.0885885885885886,1,64,34.9535772801748,4856,2652.10267613326
20200530,S12000041,Angus,0,448,385.542168674699,0.134858518964479,0,42,36.144578313253,2874,2473.32185886403
20200530,S12000042,Dundee City,0,949,635.547816769354,0.166228761604484,0,108,72.3278864184302,4760,3187.78462362711
20200530,S12000045,East Dunbartonshire,0,504,463.917525773196,0.123046875,0,63,57.9896907216495,3592,3306.33284241532
20200530,S12000047,Fife,2,908,243.073216436889,0.0937725911391098,0,122,32.6596171864543,8775,2349.08312140276
20200530,S12000048,Perth & Kinross,0,335,220.467258966765,0.079686013320647,0,45,29.6150049358342,3869,2546.23231326094
20200530,S12000049,Glasgow City,3,2408,380.338640384129,0.10975387420237,0,367,57.9668941117008,19532,3085.03917108921
20200530,S12000050,North Lanarkshire,4,1294,379.060843073498,0.112924338947552,0,161,47.1629024225913,10165,2977.70747283007
20200531,S12000005,Clackmannanshire,0,191,370.58595265813,0.105700055340343,0,29,56.266977105161,1616,3135.42879317035
20200531,S12000006,Dumfries & Galloway,0,283,190.111514174392,0.0613483633210492,0,40,26.8708853956738,4330,2908.77334408169
20200531,S12000008,East Ayrshire,3,425,348.332103925908,0.110189266269121,0,49,40.1606425702811,3432,2812.88418982051
20200531,S12000010,East Lothian,1,270,252.124381361472,0.0928792569659443,0,59,55.0938462975068,2637,2462.41479129704
20200531,S12000011,East Renfrewshire,0,341,356.955930074322,0.106595811190997,0,51,53.386370773579,2858,2991.73034648801
20200531,S12000013,Na h-Eileanan Siar,0,6,22.4550898203593,0.0136674259681093,0,0,0,433,1620.50898203593
20200531,S12000014,Falkirk,0,620,385.356454720617,0.112339191882587,0,74,45.9941574989123,4899,3044.93753496178
20200531,S12000017,Highland,0,206,87.3510579654836,0.0435241918444961,0,30,12.721027859051,4527,1919.6031039308
20200531,S12000018,Inverclyde,0,343,440.874035989717,0.091564335290977,0,63,80.9768637532134,3403,4374.03598971722
20200531,S12000019,Midlothian,0,518,560.242266926238,0.154258487194759,0,85,91.9316461172399,2840,3071.59852909366
20200531,S12000020,Moray,0,85,88.7079941557086,0.0349506578947368,0,12,12.5234815278647,2347,2449.38426215821
20200531,S12000021,North Ayrshire,0,382,283.508980258275,0.096978928662097,0,59,43.7880362179011,3557,2639.89906486567
20200531,S12000023,Orkney Islands,0,9,40.4131118096093,0.0243243243243243,0,1,4.49034575662326,361,1621.014818141
20200531,S12000026,Scottish Borders,0,343,296.943987533547,0.0971946727118164,0,37,32.0318587135313,3186,2758.2027530084
20200531,S12000027,Shetland Islands,0,54,235.602094240838,0.0849056603773585,0,5,21.8150087260035,582,2539.26701570681
20200531,S12000028,South Ayrshire,0,390,346.328034810408,0.10803324099723,0,56,49.7291537163662,3220,2859.42633869106
20200531,S12000029,South Lanarkshire,3,1271,396.530745952017,0.124376162051081,1,169,52.7251739306773,8948,2791.62636882663
20200531,S12000030,Stirling,0,219,232.459399214521,0.0833016356028908,0,24,25.4750026536461,2410,2558.11484980363
20200531,S12000033,Aberdeen City,2,811,354.65955306774,0.10862577015805,0,74,32.3610442996458,6655,2910.30742992085
20200531,S12000034,Aberdeenshire,0,470,179.931855595115,0.0698158051099228,0,55,21.0558554419815,6262,2397.30485050343
20200531,S12000035,Argyll & Bute,0,158,183.999068359148,0.0693590869183494,0,35,40.7592872947479,2120,2468.84825899616
20200531,S12000036,City of Edinburgh,0,1715,326.710228030404,0.127084105224157,0,252,48.0064008534471,11780,2244.10873830796
20200531,S12000038,Renfrewshire,0,671,374.65103294249,0.0861471305687508,1,92,51.3679508654383,7118,3974.31602456728
20200531,S12000039,West Dunbartonshire,2,414,465.53469020578,0.10678359556358,0,69,77.5891150342966,3463,3894.07399077926
20200531,S12000040,West Lothian,0,472,257.782632441289,0.0881419234360411,0,64,34.9535772801748,4883,2666.84871654833
20200531,S12000041,Angus,0,448,385.542168674699,0.133611691022964,2,44,37.8657487091222,2905,2500
20200531,S12000042,Dundee City,0,949,635.547816769354,0.165100904662491,0,108,72.3278864184302,4799,3213.90302705599
20200531,S12000045,East Dunbartonshire,2,506,465.758468335788,0.122251751630829,0,63,57.9896907216495,3633,3344.07216494845
20200531,S12000047,Fife,0,908,243.073216436889,0.0930518548882968,0,122,32.6596171864543,8850,2369.16075491902
20200531,S12000048,Perth & Kinross,0,335,220.467258966765,0.0781614559029398,0,45,29.6150049358342,3951,2600.19743336624
20200531,S12000049,Glasgow City,4,2412,380.970432145565,0.10856551289553,1,368,58.1248420520596,19805,3128.15895880718
20200531,S12000050,North Lanarkshire,4,1298,380.23259220201,0.111867620442989,1,162,47.4558397047192,10305,3018.71869232797
20200601,S12000005,Clackmannanshire,1,192,372.526193247963,0.102838778789502,0,29,56.266977105161,1675,3249.90298797051
20200601,S12000006,Dumfries & Galloway,0,283,190.111514174392,0.0605477107402653,0,40,26.8708853956738,4391,2949.75144431009
20200601,S12000008,East Ayrshire,3,428,350.790918777149,0.108933570883176,0,49,40.1606425702811,3501,2869.43693139907
20200601,S12000010,East Lothian,0,270,252.124381361472,0.0916496945010183,0,59,55.0938462975068,2676,2498.8327574937
20200601,S12000011,East Renfrewshire,0,341,356.955930074322,0.105181986428131,1,52,54.4331623573746,2901,3036.74238459123
20200601,S12000013,Na h-Eileanan Siar,0,6,22.4550898203593,0.0133333333333333,0,0,0,444,1661.67664670659
20200601,S12000014,Falkirk,1,621,385.977997389521,0.110952295872789,0,74,45.9941574989123,4976,3092.7963204674
20200601,S12000017,Highland,1,207,87.775092227452,0.0429638854296389,0,30,12.721027859051,4611,1955.22198193614
20200601,S12000018,Inverclyde,0,343,440.874035989717,0.0905730129390018,0,63,80.9768637532134,3444,4426.735218509
20200601,S12000019,Midlothian,0,518,560.242266926238,0.152847447624668,0,85,91.9316461172399,2871,3105.12654120701
20200601,S12000020,Moray,0,85,88.7079941557086,0.0344268934791414,0,12,12.5234815278647,2384,2487.99833020246
20200601,S12000021,North Ayrshire,2,384,284.993320469052,0.096048024012006,0,59,43.7880362179011,3614,2682.20276087279
20200601,S12000023,Orkney Islands,0,9,40.4131118096093,0.0232558139534884,0,1,4.49034575662326,378,1697.35069600359
20200601,S12000026,Scottish Borders,0,343,296.943987533547,0.0958368259290305,0,37,32.0318587135313,3236,2801.48904856722
20200601,S12000027,Shetland Islands,0,54,235.602094240838,0.0832049306625578,0,5,21.8150087260035,595,2595.98603839442
20200601,S12000028,South Ayrshire,0,390,346.328034810408,0.106644790812141,0,56,49.7291537163662,3267,2901.16330698872
20200601,S12000029,South Lanarkshire,3,1274,397.466695785106,0.1223823246878,0,169,52.7251739306773,9136,2850.27922503354
20200601,S12000030,Stirling,0,219,232.459399214521,0.0808118081180812,0,24,25.4750026536461,2491,2644.09298375969
20200601,S12000033,Aberdeen City,1,812,355.096864477194,0.107223029182622,0,74,32.3610442996458,6761,2956.66243932304
20200601,S12000034,Aberdeenshire,1,471,180.314689330424,0.0689907719349641,0,55,21.0558554419815,6356,2433.29122162245
20200601,S12000035,Argyll & Bute,0,158,183.999068359148,0.0669775328529038,0,35,40.7592872947479,2201,2563.17689530686
20200601,S12000036,City of Edinburgh,4,1719,327.472234393157,0.125602805786936,1,253,48.1969024441354,11967,2279.73253576667
20200601,S12000038,Renfrewshire,1,672,375.209380234506,0.0849342770475228,0,92,51.3679508654383,7240,4042.43439419319
20200601,S12000039,West Dunbartonshire,0,414,465.53469020578,0.105129507364144,0,69,77.5891150342966,3524,3962.6672663893
20200601,S12000040,West Lothian,1,473,258.328782086292,0.0869165747886806,0,64,34.9535772801748,4969,2713.81758601857
20200601,S12000041,Angus,0,448,385.542168674699,0.131532589547857,0,44,37.8657487091222,2958,2545.61101549053
20200601,S12000042,Dundee City,0,949,635.547816769354,0.163395316804408,0,108,72.3278864184302,4859,3254.08518617734
20200601,S12000045,East Dunbartonshire,3,509,468.519882179676,0.12136385312351,0,63,57.9896907216495,3685,3391.93667157585
20200601,S12000047,Fife,5,913,244.411725337974,0.0912908709129087,1,123,32.9273189666711,9088,2432.87377861063
20200601,S12000048,Perth & Kinross,1,336,221.125370187562,0.0770288858321871,0,45,29.6150049358342,4026,2649.55577492596
20200601,S12000049,Glasgow City,5,2417,381.760171847359,0.107250621228257,0,368,58.1248420520596,20119,3177.75461207986
20200601,S12000050,North Lanarkshire,4,1302,381.404341330521,0.11069545995579,0,162,47.4558397047192,10460,3064.1239710578
20200602,S12000005,Clackmannanshire,0,192,372.526193247963,0.0990712074303406,0,29,56.266977105161,1746,3387.66006984866
20200602,S12000006,Dumfries & Galloway,1,284,190.783286309284,0.0598903416280051,0,40,26.8708853956738,4458,2994.76017734784
20200602,S12000008,East Ayrshire,0,428,350.790918777149,0.107591754650578,0,49,40.1606425702811,3550,2909.59757396935
20200602,S12000010,East Lothian,0,270,252.124381361472,0.0901201602136182,1,60,56.0276403025493,2726,2545.52245774582
20200602,S12000011,East Renfrewshire,1,342,358.002721658118,0.103825136612022,0,52,54.4331623573746,2952,3090.12875536481
20200602,S12000013,Na h-Eileanan Siar,1,7,26.1976047904192,0.0150862068965517,0,0,0,457,1710.32934131737
20200602,S12000014,Falkirk,2,623,387.221082727329,0.10979908353895,0,74,45.9941574989123,5051,3139.41202063522
20200602,S12000017,Highland,0,207,87.775092227452,0.0421674475453249,0,30,12.721027859051,4702,1993.80909977526
20200602,S12000018,Inverclyde,1,344,442.159383033419,0.0895833333333333,0,63,80.9768637532134,3496,4493.57326478149
20200602,S12000019,Midlothian,0,518,560.242266926238,0.149927641099855,0,85,91.9316461172399,2937,3176.5087605451
20200602,S12000020,Moray,0,85,88.7079941557086,0.0340408490188226,0,12,12.5234815278647,2412,2517.21978710081
20200602,S12000021,North Ayrshire,2,386,286.477660679828,0.0949102532579297,2,61,45.2723764286775,3681,2731.9281579338
20200602,S12000023,Orkney Islands,0,9,40.4131118096093,0.0230179028132992,0,1,4.49034575662326,382,1715.31207903009
20200602,S12000026,Scottish Borders,0,343,296.943987533547,0.0945685139233526,0,37,32.0318587135313,3284,2843.0438923037
20200602,S12000027,Shetland Islands,0,54,235.602094240838,0.0823170731707317,0,5,21.8150087260035,602,2626.52705061082
20200602,S12000028,South Ayrshire,1,391,347.216055412486,0.104769560557342,0,56,49.7291537163662,3341,2966.87683154249
20200602,S12000029,South Lanarkshire,3,1277,398.402645618195,0.119984966644743,2,171,53.3491404860699,9366,2922.03537890369
20200602,S12000030,Stirling,1,220,233.520857658423,0.077683615819209,0,24,25.4750026536461,2612,2772.52945547182
20200602,S12000033,Aberdeen City,4,816,356.846110115013,0.106167056986729,0,74,32.3610442996458,6870,3004.3293829536
20200602,S12000034,Aberdeenshire,3,474,181.46319053635,0.0680545585068198,0,55,21.0558554419815,6491,2484.97377588913
20200602,S12000035,Argyll & Bute,0,158,183.999068359148,0.0648870636550308,0,35,40.7592872947479,2277,2651.68277628974
20200602,S12000036,City of Edinburgh,2,1721,327.853237574534,0.123759528261182,0,253,48.1969024441354,12185,2321.26188253672
20200602,S12000038,Renfrewshire,0,672,375.209380234506,0.08359248662769,0,92,51.3679508654383,7367,4113.34450027917
20200602,S12000039,West Dunbartonshire,0,414,465.53469020578,0.102882703777336,0,69,77.5891150342966,3610,4059.37254020016
20200602,S12000040,West Lothian,11,484,264.336428181322,0.087144400432121,0,64,34.9535772801748,5070,2768.97870016385
20200602,S12000041,Angus,2,450,387.263339070568,0.130208333333333,1,45,38.7263339070568,3006,2586.91910499139
20200602,S12000042,Dundee City,0,949,635.547816769354,0.162028342154687,0,108,72.3278864184302,4908,3286.90061612644
20200602,S12000045,East Dunbartonshire,1,510,469.440353460972,0.119186725870531,0,63,57.9896907216495,3769,3469.25625920471
20200602,S12000047,Fife,1,914,244.67942711819,0.089625416748382,0,123,32.9273189666711,9284,2485.34332753313
20200602,S12000048,Perth & Kinross,1,337,221.783481408358,0.0760379061371841,0,45,29.6150049358342,4095,2694.96544916091
20200602,S12000049,Glasgow City,3,2420,382.234015668436,0.105557009508855,0,368,58.1248420520596,20506,3238.88046499874
20200602,S12000050,North Lanarkshire,3,1305,382.283153176905,0.109278177859655,0,162,47.4558397047192,10637,3115.97386999443
20200603,S12000005,Clackmannanshire,0,192,372.526193247963,0.0973630831643002,0,29,56.266977105161,1780,3453.62824990299
20200603,S12000006,Dumfries & Galloway,0,284,190.783286309284,0.0592036689597665,0,40,26.8708853956738,4513,3031.7076447669
20200603,S12000008,East Ayrshire,0,428,350.790918777149,0.106045589692765,0,49,40.1606425702811,3608,2957.13466109335
20200603,S12000010,East Lothian,0,270,252.124381361472,0.0886408404464872,0,60,56.0276403025493,2776,2592.21215799795
20200603,S12000011,East Renfrewshire,1,343,359.049513241914,0.102571770334928,0,52,54.4331623573746,3001,3141.42154297079
20200603,S12000013,Na h-Eileanan Siar,0,7,26.1976047904192,0.0147058823529412,0,0,0,469,1755.23952095808
20200603,S12000014,Falkirk,1,624,387.842625396233,0.107902472765001,1,75,46.6157001678165,5159,3206.53862887687
20200603,S12000017,Highland,0,207,87.775092227452,0.0415079205935432,0,30,12.721027859051,4780,2026.88377220879
20200603,S12000018,Inverclyde,0,344,442.159383033419,0.0882051282051282,0,63,80.9768637532134,3556,4570.6940874036
20200603,S12000019,Midlothian,1,519,561.323815704088,0.147779043280182,0,85,91.9316461172399,2993,3237.07549210469
20200603,S12000020,Moray,0,85,88.7079941557086,0.0337034099920698,0,12,12.5234815278647,2437,2543.3103736172
20200603,S12000021,North Ayrshire,2,388,287.962000890604,0.0939467312348668,0,61,45.2723764286775,3742,2777.20053436248
20200603,S12000023,Orkney Islands,0,9,40.4131118096093,0.0223880597014925,0,1,4.49034575662326,393,1764.70588235294
20200603,S12000026,Scottish Borders,1,344,297.809713444723,0.0935036694754009,1,38,32.8975846247078,3335,2887.1959137737
20200603,S12000027,Shetland Islands,0,54,235.602094240838,0.0809595202398801,0,5,21.8150087260035,613,2674.52006980803
20200603,S12000028,South Ayrshire,1,392,348.104076014564,0.103212216956293,0,56,49.7291537163662,3406,3024.59817067756
20200603,S12000029,South Lanarkshire,4,1281,399.65057872898,0.117879819637434,0,171,53.3491404860699,9586,2990.67169999688
20200603,S12000030,Stirling,0,220,233.520857658423,0.0755754036413604,0,24,25.4750026536461,2691,2856.38467254007
20200603,S12000033,Aberdeen City,1,817,357.283421524468,0.104515798899834,1,75,32.7983557091004,7000,3061.17986618271
