Date,HB,HBName,DailyPositive,CumulativePositive,CrudeRatePositive,CrudeRate7DayPositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,DailyNegative,CumulativeNegative,CrudeRateNegative,TotalTests,PositiveTests,PositivePercentage,PositivePercentage7Day,TotalPillar1,TotalPillar2,HospitalAdmissions,HospitalAdmissionsQF,ICUAdmissions,ICUAdmissionsQF
20200915,S08000031,NHS Greater Glasgow & Clyde,87,6805,575.1741159,51.22050172,0,733,61.95483129,1391,155373,13132.48022,4887,95,1.9439329,2.5812261,1880,3007,,:,,:
20200915,S08000032,NHS Lanarkshire,42,3513,530.7448255,47.59027043,0,356,53.7845596,799,83979,12687.5661,2420,46,1.9008264000000001,2.3783861,906,1514,,:,,:
20200915,S92000003,Scotland,238,23578,431.5706624,27.19967785,0,2504,45.83310453,5899,653527,11962.12912,21045,258,1.2259444,1.4956168,6626,14419,19,"",0,""
20200916,S08000015,NHS Ayrshire & Arran,9,1514,409.8982023,16.51505306,0,172,46.56703487,295,41674,11282.75937,1301,11,0.8455035,0.9333332999999999,362,939,,:,,:
20200916,S08000016,NHS Borders,20,454,393.0395637,48.48065103,0,39,33.76331054,218,13120,11358.32395,544,21,3.8602941,2.4148851999999996,120,424,,:,,:
20200916,S08000017,NHS Dumfries & Galloway,2,343,230.4178423,10.07658202,0,40,26.8708854,153,17660,11863.4959,744,2,0.2688172,0.5704698,216,528,,:,,:
20200916,S08000019,NHS Forth Valley,12,1274,415.4709105,15.9796504,0,131,42.72110618,266,35887,11703.30029,1213,13,1.071723,0.8332136,521,692,,:,,:
20200916,S08000020,NHS Grampian,14,2067,352.9110466,10.92709578,0,152,25.95185248,480,73285,12512.37835,2060,14,0.6796117,0.6497285,504,1556,,:,,:
20200916,S08000022,NHS Highland,14,540,167.858253,19.89431147,0,65,20.20516009,299,34867,10838.35872,1276,15,1.1755486000000002,1.0781671,348,928,,:,,:
20200916,S08000024,NHS Lothian,48,3799,418.5856894,25.3421186,0,477,52.55735032,837,100838,11110.64589,2489,53,2.1293691999999997,1.6183146,630,1859,,:,,:
20200916,S08000025,NHS Orkney,2,19,85.31656938,8.980691513,0,1,4.490345757,17,1747,7844.634037,143,2,1.3986014,0.6430868000000001,32,111,,:,,:
20200916,S08000026,NHS Shetland,3,60,261.7801047,13.08900524,0,5,21.81500873,22,2811,12264.39791,124,3,2.4193548,0.5128205,20,104,,:,,:
20200916,S08000028,NHS Western Isles,0,10,37.4251497,3.74251497,0,0,0,14,2183,8169.91018,114,0,0,0.2212389,15,99,,:,,:
20200916,S08000029,NHS Fife,5,1073,287.2440102,9.101860527,0,127,33.99812609,317,40282,10783.56311,1353,6,0.44345900000000005,0.56908,258,1095,,:,,:
20200916,S08000030,NHS Tayside,13,2249,538.7213452,11.25829401,0,206,49.3448631,343,53082,12715.16516,1496,13,0.8689840000000001,0.6630582,249,1247,,:,,:
20200916,S08000031,NHS Greater Glasgow & Clyde,94,6899,583.1192102,52.15024681,0,733,61.95483129,1353,156726,13246.83887,4589,105,2.2880802,2.6713613,1539,3050,,:,,:
20200916,S08000032,NHS Lanarkshire,44,3557,537.3923553,45.32406708,0,356,53.7845596,712,84691,12795.13522,2660,47,1.7669173,2.3414345,901,1759,,:,,:
20200916,S92000003,Scotland,280,23858,436.69577,28.24300331,0,2504,45.83310453,5326,658853,12059.61598,20118,305,1.5160553,1.5892237,5715,14403,34,"",1,""
20200917,S08000015,NHS Ayrshire & Arran,9,1523,412.3348495,17.59800736,0,172,46.56703487,268,41942,11355.31731,1040,10,0.9615385000000001,0.9871127000000001,288,752,,:,,:
20200917,S08000016,NHS Borders,8,462,399.965371,43.28629556,0,39,33.76331054,201,13321,11532.33486,444,8,1.8018018,2.1747886000000003,132,312,,:,,:
20200917,S08000017,NHS Dumfries & Galloway,2,345,231.7613865,10.07658202,0,40,26.8708854,127,17787,11948.81096,380,3,0.7894737000000001,0.6276151,176,204,,:,,:
20200917,S08000019,NHS Forth Valley,9,1283,418.4059483,17.93634229,0,131,42.72110618,306,36193,11803.09157,962,10,1.039501,0.9309309,313,649,,:,,:
20200917,S08000020,NHS Grampian,11,2078,354.7891412,11.61003927,0,152,25.95185248,482,73767,12594.67304,1502,13,0.8655126000000001,0.7170923,420,1082,,:,,:
20200917,S08000022,NHS Highland,10,550,170.9667392,21.44855455,0,65,20.20516009,291,35158,10928.81567,973,10,1.0277492,1.2044217,294,679,,:,,:
20200917,S08000024,NHS Lothian,64,3863,425.6374094,29.63926045,0,477,52.55735032,754,101592,11193.72397,2447,69,2.8197793,1.9318182,728,1719,,:,,:
20200917,S08000025,NHS Orkney,0,19,85.31656938,8.980691513,0,1,4.490345757,14,1761,7907.498877,24,0,0,0.6410256,24,0,,:,,:
20200917,S08000026,NHS Shetland,0,60,261.7801047,13.08900524,0,5,21.81500873,33,2844,12408.37696,66,0,0,0.49916810000000006,26,40,,:,,:
20200917,S08000028,NHS Western Isles,0,10,37.4251497,3.74251497,0,0,0,17,2200,8233.532934,97,0,0,0.2283105,14,83,,:,,:
20200917,S08000029,NHS Fife,17,1090,291.7949404,11.51117655,0,127,33.99812609,291,40573,10861.46433,1039,17,1.6361885999999999,0.7005254,209,830,,:,,:
20200917,S08000030,NHS Tayside,6,2255,540.1585743,11.97690852,0,206,49.3448631,358,53440,12800.91983,1185,7,0.5907173,0.7219725,307,878,,:,,:
20200917,S08000031,NHS Greater Glasgow & Clyde,75,6974,589.4583812,49.27648928,0,733,61.95483129,1199,157925,13348.18108,3694,88,2.3822415,2.6259165,1350,2344,,:,,:
20200917,S08000032,NHS Lanarkshire,54,3611,545.5506874,45.92838797,1,357,53.93563982,659,85350,12894.69708,2070,62,2.9951691,2.4725066,934,1136,,:,,:
20200917,S92000003,Scotland,265,24123,441.5463182,28.8653378,1,2505,45.85140849,5000,663853,12151.13576,15934,297,1.8639387,1.6653503,5215,10719,17,"",1,""
20200918,S08000015,NHS Ayrshire & Arran,6,1529,413.9592809,17.05653021,0,172,46.56703487,227,42169,11416.77496,870,8,0.9195402,1.0153716,321,549,,:,,:
20200918,S08000016,NHS Borders,5,467,404.2940005,43.28629556,0,39,33.76331054,126,13447,11641.41633,362,6,1.6574585999999998,2.1574111,103,259,,:,,:
20200918,S08000017,NHS Dumfries & Galloway,4,349,234.4484751,12.76367056,0,40,26.8708854,94,17881,12011.95754,325,5,1.5384615000000001,0.7862759,141,184,,:,,:
20200918,S08000019,NHS Forth Valley,11,1294,421.9932168,19.89303418,0,131,42.72110618,234,36427,11879.40256,844,11,1.3033175,1.0214972,413,431,,:,,:
20200918,S08000020,NHS Grampian,22,2100,358.5453304,13.31739799,0,152,25.95185248,472,74239,12675.26037,1266,22,1.7377567,0.8064516,398,868,,:,,:
20200918,S08000022,NHS Highland,11,561,174.386074,22.69194902,0,65,20.20516009,295,35453,11020.51601,747,12,1.6064257,1.2386457,355,392,,:,,:
20200918,S08000024,NHS Lothian,48,3911,430.9261993,32.50402168,0,477,52.55735032,643,102235,11264.57172,1637,51,3.1154550999999997,2.1633462999999997,577,1060,,:,,:
20200918,S08000025,NHS Orkney,0,19,85.31656938,8.980691513,0,1,4.490345757,13,1774,7965.873372,29,0,0,0.623053,28,1,,:,,:
20200918,S08000026,NHS Shetland,0,60,261.7801047,13.08900524,0,5,21.81500873,22,2866,12504.363,43,0,0,0.4958678,29,14,,:,,:
20200918,S08000028,NHS Western Isles,0,10,37.4251497,3.74251497,0,0,0,19,2219,8304.640719,26,0,0,0.2257336,17,9,,:,,:
20200918,S08000029,NHS Fife,25,1115,298.4874849,17.66831749,0,127,33.99812609,291,40864,10939.36555,801,25,3.1210986,1.0596236,255,546,,:,,:
20200918,S08000030,NHS Tayside,13,2268,543.2725705,13.65367571,0,206,49.3448631,306,53746,12874.21851,1253,13,1.03751,0.8242891,764,489,,:,,:
20200918,S08000031,NHS Greater Glasgow & Clyde,81,7055,596.3046859,48.51578876,1,734,62.03935357,1193,159118,13449.01616,3201,95,2.9678226,2.6165135,1193,2008,,:,,:
20200918,S08000032,NHS Lanarkshire,44,3655,552.1982173,43.66218462,0,357,53.93563982,538,85888,12975.97824,1589,53,3.3354310999999996,2.4535603999999998,758,831,,:,,:
20200918,S92000003,Scotland,270,24393,446.4883861,29.8537514,1,2506,45.86971244,4473,668326,12233.00935,13006,301,2.3143165,1.7426325999999999,5352,7654,14,"",3,""
20200919,S08000015,NHS Ayrshire & Arran,4,1533,415.0422352,14.34914447,0,172,46.56703487,177,42346,11464.69569,499,4,0.8016032,0.8673027,322,177,,:,,:
20200919,S08000016,NHS Borders,2,469,406.0254523,43.28629556,0,39,33.76331054,95,13542,11723.66029,156,3,1.9230769,2.1903624,72,84,,:,,:
20200919,S08000017,NHS Dumfries & Galloway,1,350,235.1202472,12.76367056,0,40,26.8708854,101,17982,12079.80653,200,3,1.5,0.8807339000000001,155,45,,:,,:
20200919,S08000019,NHS Forth Valley,14,1308,426.5588312,21.84972606,0,131,42.72110618,187,36614,11940.38612,443,14,3.1602709,1.1122962,222,221,,:,,:
20200919,S08000020,NHS Grampian,15,2115,361.1063684,14.17107734,0,152,25.95185248,332,74571,12731.94468,663,15,2.2624434,0.8673978000000001,309,354,,:,,:
20200919,S08000022,NHS Highland,2,563,175.0077712,18.34006839,0,65,20.20516009,161,35614,11070.56264,323,2,0.6191949999999999,1.0190444,159,164,,:,,:
20200919,S08000024,NHS Lothian,41,3952,435.4437074,34.04658542,0,477,52.55735032,485,102720,11318.01053,1046,41,3.9196941,2.2886469,355,691,,:,,:
20200919,S08000025,NHS Orkney,0,19,85.31656938,8.980691513,0,1,4.490345757,8,1782,8001.796138,14,0,0,0.6191949999999999,13,1,,:,,:
20200919,S08000026,NHS Shetland,0,60,261.7801047,13.08900524,0,5,21.81500873,19,2885,12587.26003,20,0,0,0.5016722,16,4,,:,,:
20200919,S08000028,NHS Western Isles,0,10,37.4251497,3.74251497,0,0,0,5,2224,8323.353293,10,0,0,0.22421519999999998,9,1,,:,,:
20200919,S08000029,NHS Fife,16,1131,302.7707134,21.6838442,0,127,33.99812609,217,41081,10997.45683,444,17,3.8288287999999997,1.3001253000000002,174,270,,:,,:
20200919,S08000030,NHS Tayside,4,2272,544.23072320000006,13.17459937,0,206,49.3448631,188,53934,12919.25168,378,4,1.0582011,0.802435,220,158,,:,,:
20200919,S08000031,NHS Greater Glasgow & Clyde,94,7149,604.2497802,49.191967,0,734,62.03935357,736,159854,13511.22456,1810,107,5.9116022,2.6696147,811,999,,:,,:
20200919,S08000032,NHS Lanarkshire,43,3698,558.6946669,43.66218462,0,357,53.93563982,404,86292,13037.01465,870,48,5.5172414000000005,2.5252525,380,490,,:,,:
20200919,S92000003,Scotland,236,24629,450.8081196,30.25643842,0,2506,45.86971244,3115,671441,12290.02617,6880,258,3.75,1.7858377,3217,3663,18,"",0,""
20200920,S08000015,NHS Ayrshire & Arran,5,1538,416.3959281,14.07840589,0,172,46.56703487,193,42539,11516.94823,524,5,0.9541985,0.8430233,270,254,,:,,:
20200920,S08000016,NHS Borders,4,473,409.488356,45.01774738,0,39,33.76331054,78,13620,11791.18691,129,5,3.875969,2.3237179,43,86,,:,,:
20200920,S08000017,NHS Dumfries & Galloway,6,356,239.15088,12.09189843,0,40,26.8708854,89,18071,12139.59425,194,7,3.6082474,0.8813808,142,52,,:,,:
20200920,S08000019,NHS Forth Valley,13,1321,430.7983303,23.80641795,0,131,42.72110618,268,36882,12027.78502,590,13,2.2033898,1.143621,312,278,,:,,:
20200920,S08000020,NHS Grampian,12,2127,363.1551989,14.68328496,0,152,25.95185248,375,74946,12795.97063,640,12,1.875,0.8944724,338,302,,:,,:
20200920,S08000022,NHS Highland,3,566,175.9403171,17.71837115,0,65,20.20516009,128,35742,11110.35126,253,4,1.5810277000000001,1.017294,142,111,,:,,:
20200920,S08000024,NHS Lothian,37,3989,439.520483,34.8178673,0,477,52.55735032,532,103252,11376.62796,1057,37,3.500473,2.3229857,393,664,,:,,:
20200920,S08000025,NHS Orkney,0,19,85.31656938,8.980691513,0,1,4.490345757,9,1791,8042.20925,14,0,0,0.6289308,13,1,,:,,:
20200920,S08000026,NHS Shetland,0,60,261.7801047,13.08900524,0,5,21.81500873,18,2903,12665.79407,41,0,0,0.5272408000000001,20,21,,:,,:
20200920,S08000028,NHS Western Isles,0,10,37.4251497,3.74251497,0,0,0,8,2232,8353.293413,12,0,0,0.22624429999999998,10,2,,:,,:
20200920,S08000029,NHS Fife,12,1143,305.9831348,24.360862,0,127,33.99812609,236,41317,11060.63445,415,12,2.8915663,1.450858,200,215,,:,,:
20200920,S08000030,NHS Tayside,9,2281,546.3865667,13.17459937,0,206,49.3448631,236,54170,12975.78269,416,10,2.4038462,0.8145796000000001,267,149,,:,,:
20200920,S08000031,NHS Greater Glasgow & Clyde,163,7312,618.0269119,57.05253905,3,737,62.29292041,846,160700,13582.73041,2014,175,8.6891758,3.070265,775,1239,,:,,:
20200920,S08000032,NHS Lanarkshire,56,3754,567.1551594,47.43919021,0,357,53.93563982,444,86736,13104.09427,951,63,6.6246057,2.7736191,350,601,,:,,:
20200920,S92000003,Scotland,320,24949,456.6653854,32.8556001,3,2509,45.92462431,3460,674901,12353.35786,7261,343,4.7238672,1.936618,3275,3986,18,"",2,""
20200921,S08000015,NHS Ayrshire & Arran,11,1549,419.3740524,14.34914447,0,172,46.56703487,284,42823,11593.83799,879,13,1.4789534,0.9163287000000001,344,535,,:,,:
20200921,S08000016,NHS Borders,1,474,410.3540819,40.68911783,0,39,33.76331054,69,13689,11850.922,239,1,0.41840999999999995,2.2476862,128,111,,:,,:
20200921,S08000017,NHS Dumfries & Galloway,2,358,240.4944243,12.09189843,0,40,26.8708854,136,18207,12230.95526,361,3,0.8310249000000001,0.8839779000000001,226,135,,:,,:
20200921,S08000019,NHS Forth Valley,17,1338,436.3422906,28.37203235,1,132,43.0472215,319,37201,12131.81581,1115,18,1.6143497999999998,1.3817188,447,668,,:,,:
20200921,S08000020,NHS Grampian,18,2145,366.2284446,16.2199078,0,152,25.95185248,552,75498,12890.21683,1740,19,1.091954,0.9831182,613,1127,,:,,:
20200921,S08000022,NHS Highland,13,579,179.9813491,19.89431147,0,65,20.20516009,303,36045,11204.53839,858,13,1.5151515,1.151005,308,550,,:,,:
20200921,S08000024,NHS Lothian,59,4048,446.0212874,37.90299478,0,477,52.55735032,723,103975,11456.29035,2135,63,2.9508197,2.6274115,545,1590,,:,,:
20200921,S08000025,NHS Orkney,0,19,85.31656938,8.980691513,0,1,4.490345757,25,1816,8154.467894,83,0,0,0.5797101,30,53,,:,,:
20200921,S08000026,NHS Shetland,0,60,261.7801047,13.08900524,0,5,21.81500873,49,2952,12879.58115,173,0,0,0.5415162,39,134,,:,,:
20200921,S08000028,NHS Western Isles,0,10,37.4251497,3.74251497,0,0,0,17,2249,8416.916168,73,0,0,0.22883299999999998,26,47,,:,,:
20200921,S08000029,NHS Fife,20,1163,311.3371704,28.91179226,0,127,33.99812609,373,41690,11160.48722,913,22,2.4096386,1.7467249,265,648,,:,,:
20200921,S08000030,NHS Tayside,17,2298,550.4587156,16.28859559,0,206,49.3448631,422,54592,13076.8678,1022,19,1.8590998,1.0056482,493,529,,:,,:
20200921,S08000031,NHS Greater Glasgow & Clyde,185,7497,633.6635337,65.84285618,0,737,62.29292041,1541,162241,13712.97924,4500,192,4.2666667,3.4703380999999998,1774,2726,,:,,:
20200921,S08000032,NHS Lanarkshire,111,3865,583.9250642,59.5256081,1,358,54.08672005,860,87596,13234.02327,2137,120,5.6153486,3.4575096,872,1265,,:,,:
20200921,S92000003,Scotland,454,25403,464.9753812,37.76106017,2,2511,45.96123222,5673,680574,12457.1962,16238,483,2.9745042,2.234231,6110,10128,23,"",0,""
20200922,S08000015,NHS Ayrshire & Arran,16,1565,423.7058696,16.24431449,0,172,46.56703487,329,43152,11682.91098,1544,18,1.1658031,1.0365029,412,1132,,:,,:
20200922,S08000016,NHS Borders,5,479,414.6827115,38.957666,0,39,33.76331054,136,13825,11968.66072,396,6,1.5151515,2.2026432,188,208,,:,,:
20200922,S08000017,NHS Dumfries & Galloway,11,369,247.8839178,18.80961978,0,40,26.8708854,145,18352,12328.36222,690,12,1.7391304,1.2093988,251,439,,:,,:
20200922,S08000019,NHS Forth Valley,12,1350,440.2556744,28.69814767,0,132,43.0472215,302,37503,12230.30264,1384,12,0.8670519999999999,1.3891008999999999,506,878,,:,,:
20200922,S08000020,NHS Grampian,15,2160,368.7894827,18.26873826,0,152,25.95185248,493,75991,12974.38962,2159,15,0.6947660999999999,1.0967099,604,1555,,:,,:
20200922,S08000022,NHS Highland,16,595,184.954927,21.44855455,0,65,20.20516009,315,36360,11302.4557,1424,18,1.2640449,1.2640929,413,1011,,:,,:
20200922,S08000024,NHS Lothian,83,4131,455.1664867,41.86958725,0,477,52.55735032,911,104886,11556.66718,3203,87,2.7162036,2.8614243,732,2471,,:,,:
20200922,S08000025,NHS Orkney,1,20,89.80691513,13.47103727,0,1,4.490345757,16,1832,8226.313426,32,1,3.125,0.8849558000000001,30,2,,:,,:
20200922,S08000026,NHS Shetland,0,60,261.7801047,13.08900524,0,5,21.81500873,34,2986,13027.92321,103,0,0,0.5263158,31,72,,:,,:
20200922,S08000028,NHS Western Isles,0,10,37.4251497,0,0,0,0,15,2264,8473.053892,89,0,0,0,16,73,,:,,:
20200922,S08000029,NHS Fife,18,1181,316.1558024,30.25030116,0,127,33.99812609,399,42089,11267.30023,1511,18,1.1912641,1.8066708,265,1246,,:,,:
20200922,S08000030,NHS Tayside,11,2309,553.0936355,17.48628644,0,206,49.3448631,369,54961,13165.25738,1601,13,0.8119925,1.0746837,306,1295,,:,,:
20200922,S08000031,NHS Greater Glasgow & Clyde,225,7722,652.6810467,77.50693083,0,737,62.29292041,1374,163615,13829.11285,5173,238,4.6008119,4.003042300000001,1792,3381,,:,,:
20200922,S08000032,NHS Lanarkshire,84,3949,596.615803,65.87097749,2,360,54.3888805,833,88429,13359.87309,2746,91,3.3139111,3.7165016000000004,1078,1668,,:,,:
20200922,S92000003,Scotland,497,25900,474.0724471,42.50178464,2,2513,45.99784013,5671,686245,12560.99793,22076,529,2.3962674,2.4785003,6624,15452,31,"",1,""
20200923,S08000015,NHS Ayrshire & Arran,18,1583,428.579164,18.68096166,0,172,46.56703487,320,43472,11769.54733,1414,18,1.2729844000000001,1.1225996999999999,371,1043,,:,,:
20200923,S08000016,NHS Borders,8,487,421.6085187,28.56895507,0,39,33.76331054,164,13989,12110.63977,450,8,1.7777778000000002,1.7003675999999999,97,353,,:,,:
20200923,S08000017,NHS Dumfries & Galloway,1,370,248.5556899,18.13784764,0,40,26.8708854,128,18480,12414.34905,599,2,0.3338898,1.2731903,202,397,,:,,:
20200923,S08000019,NHS Forth Valley,12,1362,444.1690582,28.69814767,0,132,43.0472215,302,37805,12328.78946,1151,12,1.0425716999999999,1.3869626,426,725,,:,,:
20200923,S08000020,NHS Grampian,14,2174,371.1797849,18.26873826,0,152,25.95185248,488,76479,13057.70872,1877,14,0.7458711,1.1170915,426,1451,,:,,:
20200923,S08000022,NHS Highland,16,611,189.9285048,22.07025179,0,65,20.20516009,282,36642,11390.11501,1259,16,1.2708499,1.2849066,263,996,,:,,:
20200923,S08000024,NHS Lothian,105,4236,466.7357148,48.15002534,0,477,52.55735032,1017,105903,11668.72342,3221,109,3.3840422,3.0991455,881,2340,,:,,:
20200923,S08000025,NHS Orkney,0,20,89.80691513,4.490345757,0,1,4.490345757,24,1856,8334.081724,143,0,0,0.2949853,39,104,,:,,:
20200923,S08000026,NHS Shetland,0,60,261.7801047,0,0,5,21.81500873,27,3013,13145.72426,137,0,0,0,18,119,,:,,:
20200923,S08000028,NHS Western Isles,3,13,48.65269461,11.22754491,0,0,0,21,2285,8551.646707,123,3,2.4390243999999996,0.6976744,24,99,,:,,:
20200923,S08000029,NHS Fife,20,1201,321.509838,34.26582787,0,127,33.99812609,355,42444,11362.33436,1494,24,1.6064257,2.0401995,234,1260,,:,,:
20200923,S08000030,NHS Tayside,30,2339,560.2797806,21.55843534,0,206,49.3448631,314,55275,13240.47237,1378,30,2.1770682,1.3272501,269,1109,,:,,:
20200923,S08000031,NHS Greater Glasgow & Clyde,282,8004,676.5163297,93.39711948,0,737,62.29292041,1545,165160,13959.69978,5049,291,5.7635175,4.6617664,1427,3622,,:,,:
20200923,S08000032,NHS Lanarkshire,63,4012,606.1338571,68.74150174,1,361,54.53996072,916,89345,13498.26258,3065,68,2.2185970999999998,3.7607983,1067,1998,,:,,:
20200923,S92000003,Scotland,572,26472,484.5423096,47.84653964,1,2514,46.01614409,5903,692148,12669.04618,21370,595,2.784277,2.7305016,5744,15626,23,"",3,""
20200924,S08000015,NHS Ayrshire & Arran,29,1612,436.4305826,24.09573316,0,172,46.56703487,270,43742,11842.64674,1171,29,2.4765158,1.3766121,345,826,,:,,:
20200924,S08000016,NHS Borders,6,493,426.8028742,26.83750325,0,39,33.76331054,138,14127,12230.10995,488,6,1.2295082000000002,1.5765766,124,364,,:,,:
20200924,S08000017,NHS Dumfries & Galloway,8,378,253.929867,22.16848045,0,40,26.8708854,99,18579,12480.85449,347,9,2.5936599,1.5095729,134,213,,:,,:
20200924,S08000019,NHS Forth Valley,18,1380,450.0391338,31.63318549,0,132,43.0472215,296,38101,12425.31959,1129,18,1.5943313000000001,1.4723557999999999,512,617,,:,,:
20200924,S08000020,NHS Grampian,27,2201,375.7896534,21.00051221,0,152,25.95185248,405,76884,13126.85675,1637,27,1.6493586,1.2422360000000001,456,1181,,:,,:
20200924,S08000022,NHS Highland,13,624,193.9695368,23.00279764,0,65,20.20516009,249,36891,11467.51632,1008,13,1.2896825,1.3283379,255,753,,:,,:
20200924,S08000024,NHS Lothian,113,4349,479.1864078,53.54899844,0,477,52.55735032,894,106797,11767.22713,2798,118,4.2172981,3.3516592999999997,799,1999,,:,,:
20200924,S08000025,NHS Orkney,1,21,94.29726089,8.980691513,0,1,4.490345757,6,1862,8361.023799,13,1,7.692307700000001,0.6097560999999999,11,2,,:,,:
20200924,S08000026,NHS Shetland,0,60,261.7801047,0,0,5,21.81500873,18,3031,13224.25829,45,0,0,0,19,26,,:,,:
20200924,S08000028,NHS Western Isles,0,13,48.65269461,11.22754491,0,0,0,11,2296,8592.814371,71,1,1.4084507,0.9900990000000001,21,50,,:,,:
20200924,S08000029,NHS Fife,42,1243,332.7533128,40.95837237,0,127,33.99812609,394,42838,11467.80886,1189,42,3.5323802,2.3644155,230,959,,:,,:
20200924,S08000030,NHS Tayside,77,2416,578.7242197,38.56564544,0,206,49.3448631,561,55836,13374.85328,1613,78,4.8357099,2.1798721,327,1286,,:,,:
20200924,S08000031,NHS Greater Glasgow & Clyde,301,8305,701.957536,112.4991548,1,738,62.37744269,1423,166583,14079.97498,4414,314,7.113729,5.3973472000000005,1354,3060,,:,,:
20200924,S08000032,NHS Lanarkshire,81,4093,618.3713552,72.82066777,1,362,54.69104094,614,89959,13591.02583,2133,85,3.9849977,3.9137203,914,1219,,:,,:
20200924,S92000003,Scotland,716,27188,497.6479417,56.10162356,2,2516,46.052752,5378,697526,12767.48485,18064,741,4.102081500000001,3.0983364,5501,12563,32,"",1,""
20200925,S08000015,NHS Ayrshire & Arran,29,1641,444.2820013,30.32272038,0,172,46.56703487,275,44017,11917.09985,1017,33,3.2448378,1.7026107,317,700,,:,,:
20200925,S08000016,NHS Borders,8,501,433.7286815,29.43468098,0,39,33.76331054,105,14232,12321.01117,336,8,2.3809524,1.6864175,96,240,,:,,:
20200925,S08000017,NHS Dumfries & Galloway,6,384,257.9604998,23.51202472,0,40,26.8708854,116,18695,12558.78006,370,7,1.8918918999999998,1.5574067,130,240,,:,,:
20200925,S08000019,NHS Forth Valley,10,1390,453.300287,31.30707018,0,132,43.0472215,276,38377,12515.32742,797,11,1.3801757,1.4828264,314,483,,:,,:
20200925,S08000020,NHS Grampian,29,2230,380.7409937,22.19566331,0,152,25.95185248,382,77266,13192.07786,1152,30,2.6041667,1.3376571,346,806,,:,,:
20200925,S08000022,NHS Highland,10,634,197.078023,22.69194902,0,65,20.20516009,228,37119,11538.3898,602,14,2.3255814,1.3968919,303,299,,:,,:
20200925,S08000024,NHS Lothian,102,4451,490.4250865,59.49888715,0,477,52.55735032,811,107608,11856.58565,2016,111,5.5059524,3.6572758,572,1444,,:,,:
20200925,S08000025,NHS Orkney,2,23,103.2779524,17.96138303,0,1,4.490345757,15,1877,8428.378985,34,2,5.8823529,1.2012012,32,2,,:,,:
20200925,S08000026,NHS Shetland,0,60,261.7801047,0,0,5,21.81500873,18,3049,13302.79232,28,0,0,0,22,6,,:,,:
20200925,S08000028,NHS Western Isles,9,22,82.33532934,44.91017964,0,0,0,24,2320,8682.634731,64,9,14.0625,2.9411765,61,3,,:,,:
20200925,S08000029,NHS Fife,27,1270,339.9812609,41.49377593,0,127,33.99812609,357,43195,11563.3784,853,29,3.3997655,2.4050447,258,595,,:,,:
20200925,S08000030,NHS Tayside,44,2460,589.2638992,45.99132872,0,206,49.3448631,365,56201,13462.28472,1439,45,3.1271715999999996,2.5360009999999997,757,682,,:,,:
20200925,S08000031,NHS Greater Glasgow & Clyde,210,8515,719.7072148,123.4025289,1,739,62.46196497,1206,167789,14181.90885,3416,227,6.6451991,5.8538065,1085,2331,,:,,:
20200925,S08000032,NHS Lanarkshire,90,4183,631.9685753,79.77035806,0,362,54.69104094,550,90509,13674.11996,1580,91,5.7594937,4.1981902,679,901,,:,,:
20200925,S92000003,Scotland,576,27764,508.1910201,61.70263394,1,2517,46.07105596,4728,702254,12854.02596,13716,619,4.5129775,3.3786279,4972,8744,37,"",1,""
20200926,S08000015,NHS Ayrshire & Arran,24,1665,450.7797271,35.73749188,0,172,46.56703487,204,44221,11972.33052,629,24,3.8155803,1.950404,310,319,,:,,:
20200926,S08000016,NHS Borders,5,506,438.0573111,32.03185871,0,39,33.76331054,106,14338,12412.77811,181,5,2.7624309,1.7575484,69,112,,:,,:
20200926,S08000017,NHS Dumfries & Galloway,10,394,264.6782211,29.55797394,0,40,26.8708854,125,18820,12642.75158,246,13,5.2845528,1.8881367999999998,184,62,,:,,:
20200926,S08000019,NHS Forth Valley,19,1409,459.496478,32.93764675,0,132,43.0472215,153,38530,12565.22306,381,19,4.9868766,1.5732396999999998,194,187,,:,,:
20200926,S08000020,NHS Grampian,19,2249,383.9849752,22.8786068,0,152,25.95185248,296,77562,13242.61567,641,20,3.1201248,1.3914279999999999,366,275,,:,,:
20200926,S08000022,NHS Highland,3,637,198.0105689,23.00279764,0,65,20.20516009,140,37259,11581.90861,267,3,1.1235955,1.4283195,142,125,,:,,:
20200926,S08000024,NHS Lothian,89,4540,500.2313846,64.78767712,0,477,52.55735032,630,108238,11926.00101,1370,97,7.080292000000001,3.9367089,479,891,,:,,:
20200926,S08000025,NHS Orkney,0,23,103.2779524,17.96138303,0,1,4.490345757,9,1886,8468.792097,17,0,0,1.1904762,17,0,,:,,:
20200926,S08000026,NHS Shetland,0,60,261.7801047,0,0,5,21.81500873,12,3061,13355.14834,24,0,0,0,20,4,,:,,:
20200926,S08000028,NHS Western Isles,4,26,97.30538922,59.88023952,0,0,0,14,2334,8735.02994,29,4,13.793103400000001,3.6876356,27,2,,:,,:
20200926,S08000029,NHS Fife,14,1284,343.7290858,40.95837237,0,127,33.99812609,258,43453,11632.44546,493,15,3.0425963,2.3587653,198,295,,:,,:
20200926,S08000030,NHS Tayside,17,2477,593.3360481,49.10532493,0,206,49.3448631,251,56452,13522.4088,460,18,3.9130434999999997,2.6863413,221,239,,:,,:
