Date,CA,CAName,DailyPositive,CumulativePositive,CrudeRatePositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,CumulativeNegative,CrudeRateNegative
20200706,S12000030,Stirling,0,227,240.951066765736,0,25,26.536461097548,4240,4500.58380214415
20200706,S12000033,Aberdeen City,0,827,361.656535619014,0,78,34.1102899374645,11378,4975.72921677527
20200706,S12000034,Aberdeenshire,1,493,188.737031507216,0,58,22.2043566479078,11583,4434.36315608131
20200706,S12000035,Argyll & Bute,0,162,188.657272621404,0,35,40.7592872947479,4161,4845.69698381274
20200706,S12000036,City of Edinburgh,0,1786,340.235840969272,0,263,50.1019183510182,20811,3964.52860381384
20200706,S12000038,Renfrewshire,1,679,379.117811278615,0,94,52.4846454494696,10493,5858.73813512004
20200706,S12000039,West Dunbartonshire,0,424,476.779489486113,0,69,77.5891150342966,5345,6010.34521533791
20200706,S12000040,West Lothian,0,501,273.620972146368,0,67,36.592026215183,8467,4624.24904423812
20200706,S12000041,Angus,0,460,395.869191049914,0,46,39.5869191049914,5635,4849.39759036145
20200706,S12000042,Dundee City,0,967,647.602464505759,0,113,75.6763996785427,7798,5222.34128047147
20200706,S12000045,East Dunbartonshire,0,520,478.645066273932,0,65,59.8306332842415,5562,5119.66126656848
20200706,S12000047,Fife,0,931,249.230357381877,0,127,33.9981260875385,17061,4567.26007227948
20200706,S12000048,Perth & Kinross,0,338,222.441592629154,0,46,30.2731161566305,7329,4823.29713721619
20200706,S12000049,Glasgow City,1,2499,394.711902956785,0,381,60.1781652767248,31853,5031.11574425069
20200706,S12000050,North Lanarkshire,0,1356,397.222954565428,0,168,49.2134633974866,17717,5189.96982745994
20200707,S12000005,Clackmannanshire,0,197,382.227396197128,0,31,60.1474582848273,2824,5479.23942568879
20200707,S12000006,Dumfries & Galloway,1,297,199.516324062878,0,40,26.8708853956738,7962,5348.64973800887
20200707,S12000008,East Ayrshire,1,441,361.44578313253,0,51,41.7998524711089,5858,4801.24579952463
20200707,S12000010,East Lothian,0,277,258.660939396769,0,60,56.0276403025493,5102,4764.21701372677
20200707,S12000011,East Renfrewshire,0,357,373.704595415053,0,52,54.4331623573746,4532,4744.05945776196
20200707,S12000013,Na h-Eileanan Siar,0,7,26.1976047904192,0,0,0,1156,4326.34730538922
20200707,S12000014,Falkirk,0,658,408.975076138977,0,75,46.6157001678165,8177,5082.35440362981
20200707,S12000017,Highland,1,215,91.1673663231989,0,30,12.721027859051,9221,3910.01992961031
20200707,S12000018,Inverclyde,0,357,458.868894601542,0,64,82.2622107969152,4832,6210.79691516709
20200707,S12000019,Midlothian,0,528,571.057754704737,0,87,94.0947436729396,4941,5343.93251135626
20200707,S12000020,Moray,0,85,88.7079941557086,0,13,13.5671049885201,4238,4422.87622625757
20200707,S12000021,North Ayrshire,0,406,301.321062787591,0,63,46.7567166394538,6670,4950.27460293899
20200707,S12000023,Orkney Islands,0,9,40.4131118096093,0,1,4.49034575662326,817,3668.6124831612
20200707,S12000026,Scottish Borders,0,345,298.6754393559,0,39,33.7633105358843,5671,4909.53164228205
20200707,S12000027,Shetland Islands,0,54,235.602094240838,0,5,21.8150087260035,1247,5440.66317626527
20200707,S12000028,South Ayrshire,0,393,348.992096616642,0,57,50.6171743184442,5454,4843.26436373324
20200707,S12000029,South Lanarkshire,0,1355,422.737341278507,0,185,57.7169063738184,16803,5242.25501513119
20200707,S12000030,Stirling,0,227,240.951066765736,0,25,26.536461097548,4280,4543.04213990022
20200707,S12000033,Aberdeen City,0,827,361.656535619014,0,78,34.1102899374645,11555,5053.13333624874
20200707,S12000034,Aberdeenshire,1,494,189.119865242525,0,58,22.2043566479078,11967,4581.37131043988
20200707,S12000035,Argyll & Bute,0,162,188.657272621404,0,35,40.7592872947479,4202,4893.44357750087
20200707,S12000036,City of Edinburgh,0,1786,340.235840969272,0,263,50.1019183510182,21093,4018.25005238794
20200707,S12000038,Renfrewshire,1,680,379.676158570631,0,94,52.4846454494696,10614,5926.29815745394
20200707,S12000039,West Dunbartonshire,0,424,476.779489486113,0,69,77.5891150342966,5396,6067.6936916676
20200707,S12000040,West Lothian,0,501,273.620972146368,0,67,36.592026215183,8587,4689.78700163845
20200707,S12000041,Angus,0,460,395.869191049914,0,46,39.5869191049914,5745,4944.06196213425
20200707,S12000042,Dundee City,0,967,647.602464505759,0,113,75.6763996785427,7895,5287.30243771765
20200707,S12000045,East Dunbartonshire,0,520,478.645066273932,0,65,59.8306332842415,5625,5177.65095729013
20200707,S12000047,Fife,1,932,249.498059162093,0,127,33.9981260875385,17268,4622.67434078437
20200707,S12000048,Perth & Kinross,0,338,222.441592629154,0,46,30.2731161566305,7461,4910.1678183613
20200707,S12000049,Glasgow City,5,2504,395.50164265858,0,381,60.1781652767248,32248,5093.50518069244
20200707,S12000050,North Lanarkshire,0,1356,397.222954565428,0,168,49.2134633974866,17921,5249.72903301403
20200708,S12000005,Clackmannanshire,0,197,382.227396197128,0,31,60.1474582848273,2845,5519.98447807528
20200708,S12000006,Dumfries & Galloway,1,298,200.18809619777,0,40,26.8708853956738,8143,5470.24049442429
20200708,S12000008,East Ayrshire,0,441,361.44578313253,0,51,41.7998524711089,5964,4888.1239242685
20200708,S12000010,East Lothian,0,277,258.660939396769,0,60,56.0276403025493,5157,4815.57568400411
20200708,S12000011,East Renfrewshire,0,357,373.704595415053,0,52,54.4331623573746,4588,4802.67978645452
20200708,S12000013,Na h-Eileanan Siar,0,7,26.1976047904192,0,0,0,1174,4393.7125748503
20200708,S12000014,Falkirk,0,658,408.975076138977,0,75,46.6157001678165,8256,5131.45627447324
20200708,S12000017,Highland,0,215,91.1673663231989,0,30,12.721027859051,9404,3987.61819955052
20200708,S12000018,Inverclyde,0,357,458.868894601542,0,64,82.2622107969152,4865,6253.21336760925
20200708,S12000019,Midlothian,0,528,571.057754704737,0,87,94.0947436729396,5012,5420.7224745836
20200708,S12000020,Moray,0,85,88.7079941557086,0,13,13.5671049885201,4337,4526.19494886245
20200708,S12000021,North Ayrshire,0,406,301.321062787591,0,63,46.7567166394538,6775,5028.20246400475
20200708,S12000023,Orkney Islands,0,9,40.4131118096093,0,1,4.49034575662326,837,3758.41939829367
20200708,S12000026,Scottish Borders,0,345,298.6754393559,0,39,33.7633105358843,5742,4970.99818197559
20200708,S12000027,Shetland Islands,0,54,235.602094240838,0,5,21.8150087260035,1272,5549.73821989529
20200708,S12000028,South Ayrshire,0,393,348.992096616642,0,57,50.6171743184442,5550,4928.51434153272
20200708,S12000029,South Lanarkshire,0,1355,422.737341278507,0,185,57.7169063738184,17035,5314.63513555673
20200708,S12000030,Stirling,0,227,240.951066765736,0,25,26.536461097548,4339,4605.66818809044
20200708,S12000033,Aberdeen City,1,828,362.093847028469,0,78,34.1102899374645,11717,5123.9777845804
20200708,S12000034,Aberdeenshire,0,494,189.119865242525,0,58,22.2043566479078,12156,4653.72688641323
20200708,S12000035,Argyll & Bute,0,162,188.657272621404,0,35,40.7592872947479,4260,4960.9875393036
20200708,S12000036,City of Edinburgh,3,1789,340.807345741337,0,263,50.1019183510182,21435,4083.40159640333
20200708,S12000038,Renfrewshire,1,681,380.234505862647,0,94,52.4846454494696,10713,5981.57453936348
20200708,S12000039,West Dunbartonshire,0,424,476.779489486113,0,69,77.5891150342966,5449,6127.29112785337
20200708,S12000040,West Lothian,0,501,273.620972146368,0,67,36.592026215183,8686,4743.85581649372
20200708,S12000041,Angus,0,460,395.869191049914,0,46,39.5869191049914,5843,5028.39931153184
20200708,S12000042,Dundee City,0,967,647.602464505759,0,113,75.6763996785427,8046,5388.42753817305
20200708,S12000045,East Dunbartonshire,0,520,478.645066273932,0,65,59.8306332842415,5686,5233.79970544919
20200708,S12000047,Fife,0,932,249.498059162093,0,127,33.9981260875385,17544,4696.56003212421
20200708,S12000048,Perth & Kinross,0,338,222.441592629154,0,46,30.2731161566305,7570,4981.9019414281
20200708,S12000049,Glasgow City,2,2506,395.817538539298,0,381,60.1781652767248,32655,5157.7899924185
20200708,S12000050,North Lanarkshire,2,1358,397.808829129683,0,168,49.2134633974866,18118,5307.43767759323
20200709,S12000005,Clackmannanshire,0,197,382.227396197128,0,31,60.1474582848273,2876,5580.13193636011
20200709,S12000006,Dumfries & Galloway,1,299,200.859868332662,0,40,26.8708853956738,8263,5550.85315061131
20200709,S12000008,East Ayrshire,0,441,361.44578313253,0,51,41.7998524711089,6058,4965.16678960741
20200709,S12000010,East Lothian,0,277,258.660939396769,0,60,56.0276403025493,5205,4860.39779624615
20200709,S12000011,East Renfrewshire,0,357,373.704595415053,0,52,54.4331623573746,4640,4857.11294881189
20200709,S12000013,Na h-Eileanan Siar,0,7,26.1976047904192,0,0,0,1192,4461.07784431138
20200709,S12000014,Falkirk,0,658,408.975076138977,0,75,46.6157001678165,8354,5192.36745602586
20200709,S12000017,Highland,0,215,91.1673663231989,0,30,12.721027859051,9526,4039.35037951066
20200709,S12000018,Inverclyde,0,357,458.868894601542,0,64,82.2622107969152,4909,6309.76863753213
20200709,S12000019,Midlothian,0,528,571.057754704737,0,87,94.0947436729396,5063,5475.88146225395
20200709,S12000020,Moray,0,85,88.7079941557086,0,13,13.5671049885201,4464,4658.73512836569
20200709,S12000021,North Ayrshire,0,406,301.321062787591,0,63,46.7567166394538,6879,5105.38815496512
20200709,S12000023,Orkney Islands,0,9,40.4131118096093,0,1,4.49034575662326,842,3780.87112707678
20200709,S12000026,Scottish Borders,0,345,298.6754393559,0,39,33.7633105358843,5828,5045.45061033677
20200709,S12000027,Shetland Islands,0,54,235.602094240838,0,5,21.8150087260035,1282,5593.3682373473
20200709,S12000028,South Ayrshire,0,393,348.992096616642,0,57,50.6171743184442,5655,5021.75650475091
20200709,S12000029,South Lanarkshire,1,1356,423.049324556204,0,185,57.7169063738184,17280,5391.07103859233
20200709,S12000030,Stirling,0,227,240.951066765736,0,25,26.536461097548,4390,4659.80256872943
20200709,S12000033,Aberdeen City,0,828,362.093847028469,0,78,34.1102899374645,11901,5204.44308392006
20200709,S12000034,Aberdeenshire,0,494,189.119865242525,0,58,22.2043566479078,12285,4703.11243826806
20200709,S12000035,Argyll & Bute,1,163,189.821823686969,0,35,40.7592872947479,4299,5006.4050308606
20200709,S12000036,City of Edinburgh,2,1791,341.188348922713,0,263,50.1019183510182,21747,4142.83809269807
20200709,S12000038,Renfrewshire,0,681,380.234505862647,0,94,52.4846454494696,10832,6048.01786711334
20200709,S12000039,West Dunbartonshire,1,425,477.903969414146,0,69,77.5891150342966,5498,6182.390644327
20200709,S12000040,West Lothian,0,501,273.620972146368,0,67,36.592026215183,8818,4815.94756963408
20200709,S12000041,Angus,0,460,395.869191049914,0,46,39.5869191049914,5936,5108.43373493976
20200709,S12000042,Dundee City,1,968,648.272167157782,0,113,75.6763996785427,8153,5460.08572193946
20200709,S12000045,East Dunbartonshire,0,520,478.645066273932,0,65,59.8306332842415,5762,5303.75552282769
20200709,S12000047,Fife,0,932,249.498059162093,0,127,33.9981260875385,17709,4740.73082585999
20200709,S12000048,Perth & Kinross,0,338,222.441592629154,0,46,30.2731161566305,7677,5052.31984205331
20200709,S12000049,Glasgow City,0,2506,395.817538539298,0,381,60.1781652767248,33119,5231.07783674501
20200709,S12000050,North Lanarkshire,1,1359,398.101766411811,0,168,49.2134633974866,18314,5364.8533848903
20200710,S12000005,Clackmannanshire,0,197,382.227396197128,0,31,60.1474582848273,2894,5615.05626697711
20200710,S12000006,Dumfries & Galloway,0,299,200.859868332662,0,40,26.8708853956738,8378,5628.10694612387
20200710,S12000008,East Ayrshire,0,441,361.44578313253,0,51,41.7998524711089,6161,5049.58609950004
20200710,S12000010,East Lothian,0,277,258.660939396769,0,60,56.0276403025493,5253,4905.21990848819
20200710,S12000011,East Renfrewshire,0,357,373.704595415053,0,52,54.4331623573746,4685,4904.2185700827
20200710,S12000013,Na h-Eileanan Siar,0,7,26.1976047904192,0,0,0,1202,4498.50299401198
20200710,S12000014,Falkirk,1,659,409.596618807881,0,75,46.6157001678165,8457,5256.38635092299
20200710,S12000017,Highland,0,215,91.1673663231989,0,30,12.721027859051,9608,4074.12118899207
20200710,S12000018,Inverclyde,0,357,458.868894601542,0,64,82.2622107969152,4942,6352.18508997429
20200710,S12000019,Midlothian,0,528,571.057754704737,0,87,94.0947436729396,5094,5509.40947436729
20200710,S12000020,Moray,0,85,88.7079941557086,0,13,13.5671049885201,4495,4691.087455646
20200710,S12000021,North Ayrshire,0,406,301.321062787591,0,63,46.7567166394538,6976,5177.37865518777
20200710,S12000023,Orkney Islands,0,9,40.4131118096093,0,1,4.49034575662326,850,3816.79389312977
20200710,S12000026,Scottish Borders,0,345,298.6754393559,0,39,33.7633105358843,5884,5093.93126136265
20200710,S12000027,Shetland Islands,0,54,235.602094240838,0,5,21.8150087260035,1294,5645.7242582897
20200710,S12000028,South Ayrshire,0,393,348.992096616642,0,57,50.6171743184442,5740,5097.23825592754
20200710,S12000029,South Lanarkshire,0,1356,423.049324556204,0,185,57.7169063738184,17470,5450.34786135463
20200710,S12000030,Stirling,0,227,240.951066765736,0,25,26.536461097548,4416,4687.40048827088
20200710,S12000033,Aberdeen City,1,829,362.531158437924,0,78,34.1102899374645,12109,5295.40385708663
20200710,S12000034,Aberdeenshire,0,494,189.119865242525,0,58,22.2043566479078,12413,4752.11515638758
20200710,S12000035,Argyll & Bute,0,163,189.821823686969,0,35,40.7592872947479,4339,5052.98707348317
20200710,S12000036,City of Edinburgh,0,1791,341.188348922713,0,263,50.1019183510182,22017,4194.27352218391
20200710,S12000038,Renfrewshire,0,681,380.234505862647,0,94,52.4846454494696,10936,6106.08598548297
20200710,S12000039,West Dunbartonshire,0,425,477.903969414146,0,69,77.5891150342966,5538,6227.36984144833
20200710,S12000040,West Lothian,0,501,273.620972146368,0,67,36.592026215183,8894,4857.45494265429
20200710,S12000041,Angus,0,460,395.869191049914,0,46,39.5869191049914,5981,5147.16006884682
20200710,S12000042,Dundee City,0,968,648.272167157782,0,113,75.6763996785427,8232,5512.99223144924
20200710,S12000045,East Dunbartonshire,0,520,478.645066273932,0,65,59.8306332842415,5825,5361.74521354934
20200710,S12000047,Fife,0,932,249.498059162093,0,127,33.9981260875385,17882,4787.0432338375
20200710,S12000048,Perth & Kinross,2,340,223.757815070747,0,46,30.2731161566305,7777,5118.13096413294
20200710,S12000049,Glasgow City,8,2514,397.081122062168,0,381,60.1781652767248,33515,5293.62522112712
20200710,S12000050,North Lanarkshire,0,1359,398.101766411811,0,168,49.2134633974866,18470,5410.55160090225
20200711,S12000005,Clackmannanshire,0,197,382.227396197128,0,31,60.1474582848273,2912,5649.9805975941
20200711,S12000006,Dumfries & Galloway,0,299,200.859868332662,0,40,26.8708853956738,8439,5669.08504635228
20200711,S12000008,East Ayrshire,0,441,361.44578313253,0,51,41.7998524711089,6211,5090.56634702074
20200711,S12000010,East Lothian,0,277,258.660939396769,0,60,56.0276403025493,5290,4939.77028667476
20200711,S12000011,East Renfrewshire,0,357,373.704595415053,0,52,54.4331623573746,4704,4924.10761017481
20200711,S12000013,Na h-Eileanan Siar,0,7,26.1976047904192,0,0,0,1204,4505.9880239521
20200711,S12000014,Falkirk,0,659,409.596618807881,0,75,46.6157001678165,8552,5315.43290446889
20200711,S12000017,Highland,0,215,91.1673663231989,0,30,12.721027859051,9652,4092.77869651868
20200711,S12000018,Inverclyde,1,358,460.154241645244,0,64,82.2622107969152,4963,6379.17737789203
20200711,S12000019,Midlothian,0,528,571.057754704737,0,87,94.0947436729396,5111,5527.79580359074
20200711,S12000020,Moray,0,85,88.7079941557086,0,13,13.5671049885201,4525,4722.39615946566
20200711,S12000021,North Ayrshire,0,406,301.321062787591,0,63,46.7567166394538,7036,5221.90886151106
20200711,S12000023,Orkney Islands,0,9,40.4131118096093,0,1,4.49034575662326,852,3825.77458464302
20200711,S12000026,Scottish Borders,0,345,298.6754393559,0,39,33.7633105358843,5923,5127.69457189854
20200711,S12000027,Shetland Islands,0,54,235.602094240838,0,5,21.8150087260035,1302,5680.62827225131
20200711,S12000028,South Ayrshire,1,394,349.880117218719,0,57,50.6171743184442,5796,5146.9674096439
20200711,S12000029,South Lanarkshire,0,1356,423.049324556204,0,185,57.7169063738184,17542,5472.81065734877
20200711,S12000030,Stirling,0,227,240.951066765736,0,25,26.536461097548,4455,4728.79736758306
20200711,S12000033,Aberdeen City,1,830,362.968469847378,0,78,34.1102899374645,12183,5327.76490138628
20200711,S12000034,Aberdeenshire,0,494,189.119865242525,0,58,22.2043566479078,12481,4778.14785038858
20200711,S12000035,Argyll & Bute,0,163,189.821823686969,0,35,40.7592872947479,4362,5079.77174799115
20200711,S12000036,City of Edinburgh,0,1791,341.188348922713,0,263,50.1019183510182,22242,4237.13638008877
20200711,S12000038,Renfrewshire,0,681,380.234505862647,0,94,52.4846454494696,10983,6132.32830820771
20200711,S12000039,West Dunbartonshire,0,425,477.903969414146,0,69,77.5891150342966,5572,6265.60215900146
20200711,S12000040,West Lothian,0,501,273.620972146368,0,67,36.592026215183,8938,4881.48552703441
20200711,S12000041,Angus,0,460,395.869191049914,0,46,39.5869191049914,6017,5178.14113597246
20200711,S12000042,Dundee City,0,968,648.272167157782,0,113,75.6763996785427,8283,5547.14706670238
20200711,S12000045,East Dunbartonshire,0,520,478.645066273932,0,65,59.8306332842415,5860,5393.9617083947
20200711,S12000047,Fife,0,932,249.498059162093,0,127,33.9981260875385,17990,4815.95502610092
20200711,S12000048,Perth & Kinross,0,340,223.757815070747,0,46,30.2731161566305,7822,5147.74596906877
20200711,S12000049,Glasgow City,4,2518,397.712913823604,0,381,60.1781652767248,33810,5340.21986353298
20200711,S12000050,North Lanarkshire,2,1361,398.687640976067,0,168,49.2134633974866,18558,5436.3300817295
20200712,S12000005,Clackmannanshire,0,197,382.227396197128,0,31,60.1474582848273,2928,5681.02444703143
20200712,S12000006,Dumfries & Galloway,0,299,200.859868332662,0,40,26.8708853956738,8506,5714.09377939003
20200712,S12000008,East Ayrshire,0,441,361.44578313253,0,51,41.7998524711089,6251,5123.35054503729
20200712,S12000010,East Lothian,0,277,258.660939396769,0,60,56.0276403025493,5313,4961.24754879074
20200712,S12000011,East Renfrewshire,0,357,373.704595415053,0,52,54.4331623573746,4729,4950.27739976971
20200712,S12000013,Na h-Eileanan Siar,0,7,26.1976047904192,0,0,0,1210,4528.44311377246
20200712,S12000014,Falkirk,0,659,409.596618807881,0,75,46.6157001678165,8610,5351.48237926534
20200712,S12000017,Highland,0,215,91.1673663231989,0,30,12.721027859051,9690,4108.89199847348
20200712,S12000018,Inverclyde,0,358,460.154241645244,0,64,82.2622107969152,4979,6399.74293059126
20200712,S12000019,Midlothian,0,528,571.057754704737,0,87,94.0947436729396,5134,5552.67142548129
20200712,S12000020,Moray,0,85,88.7079941557086,0,13,13.5671049885201,4563,4762.05385097057
20200712,S12000021,North Ayrshire,0,406,301.321062787591,0,63,46.7567166394538,7080,5254.56434614814
20200712,S12000023,Orkney Islands,0,9,40.4131118096093,0,1,4.49034575662326,855,3839.24562191289
20200712,S12000026,Scottish Borders,0,345,298.6754393559,0,39,33.7633105358843,5944,5145.87481603324
20200712,S12000027,Shetland Islands,0,54,235.602094240838,0,5,21.8150087260035,1317,5746.07329842932
20200712,S12000028,South Ayrshire,0,394,349.880117218719,0,57,50.6171743184442,5837,5183.3762543291
20200712,S12000029,South Lanarkshire,0,1356,423.049324556204,0,185,57.7169063738184,17613,5494.9614700652
20200712,S12000030,Stirling,1,228,242.012525209638,0,25,26.536461097548,4473,4747.90361957329
20200712,S12000033,Aberdeen City,0,830,362.968469847378,0,78,34.1102899374645,12261,5361.87519132374
20200712,S12000034,Aberdeenshire,1,495,189.502698977834,0,58,22.2043566479078,12572,4812.98572030167
20200712,S12000035,Argyll & Bute,0,163,189.821823686969,0,35,40.7592872947479,4376,5096.07546290905
20200712,S12000036,City of Edinburgh,0,1791,341.188348922713,0,263,50.1019183510182,22406,4268.37864096165
20200712,S12000038,Renfrewshire,0,681,380.234505862647,0,94,52.4846454494696,11040,6164.1541038526
20200712,S12000039,West Dunbartonshire,0,425,477.903969414146,0,69,77.5891150342966,5594,6290.34071741819
20200712,S12000040,West Lothian,0,501,273.620972146368,0,67,36.592026215183,8972,4900.0546149645
20200712,S12000041,Angus,0,460,395.869191049914,0,46,39.5869191049914,6044,5201.3769363167
20200712,S12000042,Dundee City,0,968,648.272167157782,0,113,75.6763996785427,8330,5578.62309134744
20200712,S12000045,East Dunbartonshire,0,520,478.645066273932,0,65,59.8306332842415,5891,5422.49631811488
20200712,S12000047,Fife,0,932,249.498059162093,0,127,33.9981260875385,18085,4841.38669522152
20200712,S12000048,Perth & Kinross,0,340,223.757815070747,0,46,30.2731161566305,7871,5179.99341888779
20200712,S12000049,Glasgow City,0,2518,397.712913823604,0,381,60.1781652767248,33958,5363.59615870609
20200712,S12000050,North Lanarkshire,0,1361,398.687640976067,0,168,49.2134633974866,18646,5462.10856255676
20200713,S12000005,Clackmannanshire,0,197,382.227396197128,0,31,60.1474582848273,2950,5723.70974000776
20200713,S12000006,Dumfries & Galloway,0,299,200.859868332662,0,40,26.8708853956738,8626,5794.70643557705
20200713,S12000008,East Ayrshire,1,442,362.265388082944,0,51,41.7998524711089,6322,5181.54249651668
20200713,S12000010,East Lothian,1,278,259.594733401812,0,60,56.0276403025493,5407,5049.02418526473
20200713,S12000011,East Renfrewshire,1,358,374.751386998849,0,52,54.4331623573746,4787,5010.99131162985
20200713,S12000013,Na h-Eileanan Siar,0,7,26.1976047904192,0,0,0,1223,4577.09580838323
20200713,S12000014,Falkirk,2,661,410.83970414569,0,75,46.6157001678165,8678,5393.74728075082
20200713,S12000017,Highland,0,215,91.1673663231989,0,30,12.721027859051,9812,4160.62417843362
20200713,S12000018,Inverclyde,1,359,461.439588688946,0,64,82.2622107969152,5037,6474.29305912596
20200713,S12000019,Midlothian,0,528,571.057754704737,0,87,94.0947436729396,5184,5606.74886437378
20200713,S12000020,Moray,0,85,88.7079941557086,0,13,13.5671049885201,4630,4831.97662283448
20200713,S12000021,North Ayrshire,0,406,301.321062787591,0,63,46.7567166394538,7158,5312.45361436841
20200713,S12000023,Orkney Islands,0,9,40.4131118096093,0,1,4.49034575662326,871,3911.09115401886
20200713,S12000026,Scottish Borders,0,345,298.6754393559,0,39,33.7633105358843,6006,5199.54982252619
20200713,S12000027,Shetland Islands,0,54,235.602094240838,0,5,21.8150087260035,1349,5885.68935427574
20200713,S12000028,South Ayrshire,0,394,349.880117218719,0,57,50.6171743184442,5910,5248.20175828079
20200713,S12000029,South Lanarkshire,2,1358,423.673291111596,0,185,57.7169063738184,17866,5573.89323932237
20200713,S12000030,Stirling,0,228,242.012525209638,0,25,26.536461097548,4532,4810.52966776351
20200713,S12000033,Aberdeen City,0,830,362.968469847378,0,78,34.1102899374645,12511,5471.20304368741
20200713,S12000034,Aberdeenshire,0,495,189.502698977834,0,58,22.2043566479078,12710,4865.81677577428
20200713,S12000035,Argyll & Bute,0,163,189.821823686969,0,35,40.7592872947479,4447,5178.75858856411
20200713,S12000036,City of Edinburgh,0,1791,341.188348922713,0,263,50.1019183510182,22714,4327.05313089364
20200713,S12000038,Renfrewshire,2,683,381.351200446678,0,94,52.4846454494696,11151,6226.13065326633
20200713,S12000039,West Dunbartonshire,1,426,479.028449342179,0,69,77.5891150342966,5659,6363.43191274036
20200713,S12000040,West Lothian,0,501,273.620972146368,0,67,36.592026215183,9079,4958.49262697979
20200713,S12000041,Angus,0,460,395.869191049914,0,46,39.5869191049914,6110,5258.17555938038
20200713,S12000042,Dundee City,1,969,648.941869809804,0,113,75.6763996785427,8424,5641.57514063756
20200713,S12000045,East Dunbartonshire,0,520,478.645066273932,0,65,59.8306332842415,5974,5498.89543446244
20200713,S12000047,Fife,0,932,249.498059162093,0,127,33.9981260875385,18286,4895.19475304511
20200713,S12000048,Perth & Kinross,0,340,223.757815070747,0,46,30.2731161566305,7969,5244.48831852583
20200713,S12000049,Glasgow City,3,2521,398.18675764468,0,381,60.1781652767248,34442,5440.04296183978
20200713,S12000050,North Lanarkshire,2,1363,399.273515540323,0,168,49.2134633974866,18826,5514.83727333978
20200714,S12000005,Clackmannanshire,0,197,382.227396197128,0,31,60.1474582848273,2983,5787.73767947225
20200714,S12000006,Dumfries & Galloway,0,299,200.859868332662,0,40,26.8708853956738,8767,5889.4263065968
20200714,S12000008,East Ayrshire,0,442,362.265388082944,0,51,41.7998524711089,6410,5253.6677321531
20200714,S12000010,East Lothian,0,278,259.594733401812,0,60,56.0276403025493,5488,5124.66149967317
20200714,S12000011,East Renfrewshire,0,358,374.751386998849,0,52,54.4331623573746,4846,5072.7520150738
20200714,S12000013,Na h-Eileanan Siar,0,7,26.1976047904192,0,0,0,1245,4659.43113772455
20200714,S12000014,Falkirk,0,661,410.83970414569,0,75,46.6157001678165,8762,5445.95686493878
20200714,S12000017,Highland,0,215,91.1673663231989,0,30,12.721027859051,9937,4213.62846117966
20200714,S12000018,Inverclyde,1,360,462.724935732648,0,64,82.2622107969152,5094,6547.55784061697
20200714,S12000019,Midlothian,1,529,572.139303482587,0,87,94.0947436729396,5262,5691.10966904607
20200714,S12000020,Moray,0,85,88.7079941557086,0,13,13.5671049885201,4681,4885.20141932791
20200714,S12000021,North Ayrshire,2,408,302.805402998367,0,63,46.7567166394538,7279,5402.25619712038
20200714,S12000023,Orkney Islands,0,9,40.4131118096093,0,1,4.49034575662326,878,3942.52357431522
20200714,S12000026,Scottish Borders,0,345,298.6754393559,0,39,33.7633105358843,6089,5271.40507315384
20200714,S12000027,Shetland Islands,0,54,235.602094240838,0,5,21.8150087260035,1372,5986.03839441536
20200714,S12000028,South Ayrshire,0,394,349.880117218719,0,57,50.6171743184442,6020,5345.88402450937
20200714,S12000029,South Lanarkshire,1,1359,423.985274389293,0,185,57.7169063738184,18092,5644.40146008174
20200714,S12000030,Stirling,1,229,243.07398365354,0,25,26.536461097548,4581,4862.5411315147
20200714,S12000033,Aberdeen City,0,830,362.968469847378,0,78,34.1102899374645,12662,5537.23706651507
20200714,S12000034,Aberdeenshire,0,495,189.502698977834,0,58,22.2043566479078,12950,4957.69687224838
20200714,S12000035,Argyll & Bute,0,163,189.821823686969,0,35,40.7592872947479,4507,5248.63165249796
20200714,S12000036,City of Edinburgh,1,1792,341.37885051340203,0,263,50.1019183510182,23047,4390.49016059284
20200714,S12000038,Renfrewshire,0,683,381.351200446678,0,94,52.4846454494696,11288,6302.62423227247
20200714,S12000039,West Dunbartonshire,0,426,479.028449342179,0,69,77.5891150342966,5746,6461.26166647925
20200714,S12000040,West Lothian,0,501,273.620972146368,0,67,36.592026215183,9184,5015.83833970508
20200714,S12000041,Angus,2,462,397.590361445783,0,46,39.5869191049914,6196,5332.18588640275
20200714,S12000042,Dundee City,0,969,648.941869809804,0,113,75.6763996785427,8545,5722.60916153228
20200714,S12000045,East Dunbartonshire,0,520,478.645066273932,0,65,59.8306332842415,6048,5567.01030927835
20200714,S12000047,Fife,0,932,249.498059162093,0,127,33.9981260875385,18552,4966.40342658279
20200714,S12000048,Perth & Kinross,0,340,223.757815070747,0,46,30.2731161566305,8124,5346.49555774926
20200714,S12000049,Glasgow City,1,2522,398.344705585039,0,381,60.1781652767248,34953,5520.75435936315
20200714,S12000050,North Lanarkshire,0,1363,399.273515540323,0,168,49.2134633974866,19098,5594.51621407857
20200715,S12000005,Clackmannanshire,1,198,384.167636786962,0,31,60.1474582848273,3006,5832.36321303842
20200715,S12000006,Dumfries & Galloway,0,299,200.859868332662,0,40,26.8708853956738,8897,5976.75668413274
20200715,S12000008,East Ayrshire,0,442,362.265388082944,0,51,41.7998524711089,6494,5322.51454798787
20200715,S12000010,East Lothian,0,278,259.594733401812,0,60,56.0276403025493,5555,5187.22569801102
